HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link,
,Abnormality of the genital system,7097,TLR2,susceptibility,mim2gene,OMIM:114500,
,Abnormality of the genital system,9129,PRPF3,,orphadata,ORPHA:791,
,Abnormality of the genital system,471,ATIC,,orphadata,ORPHA:250977,
,Abnormality of the genital system,83449,PMFBP1,,orphadata,ORPHA:529970,
,Abnormality of the genital system,1363,CPE,-,mim2gene,OMIM:619326,
,Abnormality of the genital system,23030,KDM4B,,orphadata,ORPHA:528084,
,Abnormality of the genital system,9049,AIP,,orphadata,ORPHA:963,
,Abnormality of the genital system,7252,TSHB,,orphadata,ORPHA:90674,
,Abnormality of the genital system,673,BRAF,,orphadata,ORPHA:500,
,Abnormality of the genital system,50846,DHH,,orphadata,ORPHA:242,
,Abnormality of the genital system,9896,FIG4,-,mim2gene,OMIM:216340,
,Abnormality of the genital system,388662,SLC6A17,,orphadata,ORPHA:457212,
,Abnormality of the genital system,22873,DZIP1,-,mim2gene,OMIM:619102,
,Abnormality of the genital system,10682,EBP,-,mim2gene,OMIM:300960,
,Abnormality of the genital system,646,BNC1,question,mim2gene,OMIM:618723,
,Abnormality of the genital system,22897,CEP164,,orphadata,ORPHA:3156,
,Abnormality of the genital system,1487,CTBP1,-,mim2gene,OMIM:194190,
,Abnormality of the genital system,64581,CLEC7A,,orphadata,ORPHA:1334,
,Abnormality of the genital system,2516,NR5A1,-,mim2gene,OMIM:613957,
,Abnormality of the genital system,30061,SLC40A1,-,mim2gene,OMIM:606069,
,Abnormality of the genital system,65018,PINK1,,orphadata,ORPHA:2828,
,Abnormality of the genital system,51360,MBTPS2,-,mim2gene,OMIM:308205,
,Abnormality of the genital system,3909,LAMA3,,orphadata,ORPHA:79404,
,Abnormality of the genital system,1080,CFTR,,orphadata,ORPHA:48,
,Abnormality of the genital system,79867,TCTN2,,orphadata,ORPHA:564,
,Abnormality of the genital system,1954,MEGF8,-,mim2gene,OMIM:614976,
,Abnormality of the genital system,999,CDH1,-,mim2gene,OMIM:608089,
,Abnormality of the genital system,6101,RP1,,orphadata,ORPHA:791,
,Abnormality of the genital system,64421,DCLRE1C,-,mim2gene,OMIM:602450,
,Abnormality of the genital system,6165,RPL35A,-,mim2gene,OMIM:612528,
,Abnormality of the genital system,2263,FGFR2,,orphadata,ORPHA:794,
,Abnormality of the genital system,7020,TFAP2A,-,mim2gene,OMIM:113620,
,Abnormality of the genital system,367,AR,-,mim2gene,OMIM:300068,
,Abnormality of the genital system,5718,PSMD12,-,mim2gene,OMIM:617516,
,Abnormality of the genital system,2165,F13B,,orphadata,ORPHA:331,
,Abnormality of the genital system,3980,LIG3,,orphadata,ORPHA:298,
,Abnormality of the genital system,4534,MTM1,,orphadata,ORPHA:456328,
,Abnormality of the genital system,4578,TRNW,,orphadata,ORPHA:550,
,Abnormality of the genital system,57178,ZMIZ1,-,mim2gene,OMIM:618659,
,Abnormality of the genital system,2625,GATA3,-,mim2gene,OMIM:146255,
,Abnormality of the genital system,7450,VWF,-,mim2gene,OMIM:193400,
,Abnormality of the genital system,51259,TMEM216,-,mim2gene,OMIM:608091,
,Abnormality of the genital system,79087,ALG12,,orphadata,ORPHA:79324,
,Abnormality of the genital system,55012,PPP2R3C,-,mim2gene,OMIM:618420,
,Abnormality of the genital system,6567,SLC16A2,,orphadata,ORPHA:59,
,Abnormality of the genital system,5913,RAPSN,,orphadata,ORPHA:994,
,Abnormality of the genital system,6792,CDKL5,,orphadata,ORPHA:1934,
,Abnormality of the genital system,65062,TMEM237,,orphadata,ORPHA:564,
,Abnormality of the genital system,55240,STEAP3,,orphadata,ORPHA:300298,
,Abnormality of the genital system,57167,SALL4,,orphadata,ORPHA:2307,
,Abnormality of the genital system,8312,AXIN1,question,mim2gene,OMIM:607864,
,Abnormality of the genital system,5792,PTPRF,question,mim2gene,OMIM:616001,
,Abnormality of the genital system,2263,FGFR2,-,mim2gene,OMIM:614592,
,Abnormality of the genital system,4292,MLH1,,orphadata,ORPHA:144,
,Abnormality of the genital system,8216,LZTR1,-,mim2gene,OMIM:605275,
,Abnormality of the genital system,672,BRCA1,,orphadata,ORPHA:145,
,Abnormality of the genital system,9723,SEMA3E,,orphadata,ORPHA:138,
,Abnormality of the genital system,29893,PSMC3IP,-,mim2gene,OMIM:614324,
,Abnormality of the genital system,54453,RIN2,,orphadata,ORPHA:217335,
,Abnormality of the genital system,4214,MAP3K1,,orphadata,ORPHA:242,
,Abnormality of the genital system,6125,RPL5,,orphadata,ORPHA:124,
,Abnormality of the genital system,222663,SCUBE3,-,mim2gene,OMIM:619184,
,Abnormality of the genital system,23112,TNRC6B,,orphadata,ORPHA:528084,
,Abnormality of the genital system,55717,WDR11,,orphadata,ORPHA:432,
,Abnormality of the genital system,9215,LARGE1,,orphadata,ORPHA:899,
,Abnormality of the genital system,2261,FGFR3,,orphadata,ORPHA:2363,
,Abnormality of the genital system,7353,UFD1,,orphadata,ORPHA:567,
,Abnormality of the genital system,1798,DPAGT1,-,mim2gene,OMIM:608093,
,Abnormality of the genital system,51651,PTRH2,,orphadata,ORPHA:456312,
,Abnormality of the genital system,147372,CCBE1,-,mim2gene,OMIM:235510,
,Abnormality of the genital system,55851,PSENEN,,orphadata,ORPHA:79145,
,Abnormality of the genital system,402381,SOHLH1,-,mim2gene,OMIM:618115,
,Abnormality of the genital system,254065,BRWD3,-,mim2gene,OMIM:300659,
,Abnormality of the genital system,2690,GHR,,orphadata,ORPHA:633,
,Abnormality of the genital system,57704,GBA2,-,mim2gene,OMIM:614409,
,Abnormality of the genital system,23414,ZFPM2,-,mim2gene,OMIM:616067,
,Abnormality of the genital system,1028,CDKN1C,,orphadata,ORPHA:397590,
,Abnormality of the genital system,6261,RYR1,,orphadata,ORPHA:98905,
,Abnormality of the genital system,3655,ITGA6,,orphadata,ORPHA:79403,
,Abnormality of the genital system,22930,RAB3GAP1,-,mim2gene,OMIM:600118,
,Abnormality of the genital system,673,BRAF,,orphadata,ORPHA:1340,
,Abnormality of the genital system,56652,TWNK,-,mim2gene,OMIM:616138,
,Abnormality of the genital system,8892,EIF2B2,-,mim2gene,OMIM:603896,
,Abnormality of the genital system,6736,SRY,,orphadata,ORPHA:242,
,Abnormality of the genital system,5396,PRRX1,,orphadata,ORPHA:990,
,Abnormality of the genital system,51339,DACT1,question,mim2gene,OMIM:617466,
,Abnormality of the genital system,54968,TMEM70,,orphadata,ORPHA:1194,
,Abnormality of the genital system,8100,IFT88,,orphadata,ORPHA:791,
,Abnormality of the genital system,7507,XPA,,orphadata,ORPHA:910,
,Abnormality of the genital system,8239,USP9X,-,mim2gene,OMIM:300919,
,Abnormality of the genital system,129563,DIS3L2,,orphadata,ORPHA:2849,
,Abnormality of the genital system,2218,FKTN,,orphadata,ORPHA:899,
,Abnormality of the genital system,2516,NR5A1,-,mim2gene,OMIM:617480,
,Abnormality of the genital system,89884,LHX4,,orphadata,ORPHA:226307,
,Abnormality of the genital system,4000,LMNA,,orphadata,ORPHA:1662,
,Abnormality of the genital system,80184,CEP290,,orphadata,ORPHA:564,
,Abnormality of the genital system,6638,SNRPN,,orphadata,ORPHA:177901,
,Abnormality of the genital system,8514,KCNAB2,,orphadata,ORPHA:1606,
,Abnormality of the genital system,2260,FGFR1,-,mim2gene,OMIM:615465,
,Abnormality of the genital system,1161,ERCC8,-,mim2gene,OMIM:216400,
,Abnormality of the genital system,2260,FGFR1,-,mim2gene,OMIM:613001,
,Abnormality of the genital system,5145,PDE6A,,orphadata,ORPHA:791,
,Abnormality of the genital system,4869,NPM1,,orphadata,ORPHA:1775,
,Abnormality of the genital system,4089,SMAD4,,orphadata,ORPHA:1333,
,Abnormality of the genital system,10262,SF3B4,,orphadata,ORPHA:1788,
,Abnormality of the genital system,10555,AGPAT2,,orphadata,ORPHA:528,
,Abnormality of the genital system,55975,KLHL7,,orphadata,ORPHA:791,
,Abnormality of the genital system,9897,WASHC5,,orphadata,ORPHA:7,
,Abnormality of the genital system,4952,OCRL,,orphadata,ORPHA:534,
,Abnormality of the genital system,2982,GUCY1A1,-,mim2gene,OMIM:615750,
,Abnormality of the genital system,64218,SEMA4A,,orphadata,ORPHA:440437,
,Abnormality of the genital system,29940,DSE,,orphadata,ORPHA:2953,
,Abnormality of the genital system,6598,SMARCB1,,orphadata,ORPHA:2495,
,Abnormality of the genital system,6927,HNF1A,-,mim2gene,OMIM:142330,
,Abnormality of the genital system,2263,FGFR2,,orphadata,ORPHA:1555,
,Abnormality of the genital system,6654,SOS1,,orphadata,ORPHA:648,
,Abnormality of the genital system,84919,PPP1R15B,-,mim2gene,OMIM:616817,
,Abnormality of the genital system,86,ACTL6A,,orphadata,ORPHA:528084,
,Abnormality of the genital system,6094,ROM1,,orphadata,ORPHA:791,
,Abnormality of the genital system,255101,CFAP65,-,mim2gene,OMIM:618664,
,Abnormality of the genital system,8516,ITGA8,,orphadata,ORPHA:1848,
,Abnormality of the genital system,9049,AIP,-,mim2gene,OMIM:219090,
,Abnormality of the genital system,3106,HLA-B,,orphadata,ORPHA:36426,
,Abnormality of the genital system,55148,UBR7,-,mim2gene,OMIM:619189,
,Abnormality of the genital system,55154,MSTO1,-,mim2gene,OMIM:617675,
,Abnormality of the genital system,7080,NKX2-1,,orphadata,ORPHA:209905,
,Abnormality of the genital system,65250,CPLANE1,,orphadata,ORPHA:2754,
,Abnormality of the genital system,55209,SETD5,-,mim2gene,OMIM:615761,
,Abnormality of the genital system,7249,TSC2,,orphadata,ORPHA:538,
,Abnormality of the genital system,26040,SETBP1,,orphadata,ORPHA:798,
,Abnormality of the genital system,51684,SUFU,,orphadata,ORPHA:2495,
,Abnormality of the genital system,5339,PLEC,,orphadata,ORPHA:158684,
,Abnormality of the genital system,6885,MAP3K7,-,mim2gene,OMIM:617137,
,Abnormality of the genital system,24148,PRPF6,,orphadata,ORPHA:791,
,Abnormality of the genital system,145258,GSC,-,mim2gene,OMIM:602471,
,Abnormality of the genital system,54888,NSUN2,,orphadata,ORPHA:235,
,Abnormality of the genital system,5395,PMS2,,orphadata,ORPHA:144,
,Abnormality of the genital system,51715,RAB23,,orphadata,ORPHA:65759,
,Abnormality of the genital system,57122,NUP107,,orphadata,ORPHA:243,
,Abnormality of the genital system,4000,LMNA,-,mim2gene,OMIM:151660,
,Abnormality of the genital system,1281,COL3A1,-,mim2gene,OMIM:130050,
,Abnormality of the genital system,197131,UBR1,-,mim2gene,OMIM:243800,
,Abnormality of the genital system,4174,MCM5,question,mim2gene,OMIM:617564,
,Abnormality of the genital system,72,ACTG2,,orphadata,ORPHA:2241,
,Abnormality of the genital system,4893,NRAS,,orphadata,ORPHA:648,
,Abnormality of the genital system,2778,GNAS,,orphadata,ORPHA:189427,
,Abnormality of the genital system,2072,ERCC4,,orphadata,ORPHA:910,
,Abnormality of the genital system,4593,MUSK,-,mim2gene,OMIM:208150,
,Abnormality of the genital system,4665,NAB2,,orphadata,ORPHA:2126,
,Abnormality of the genital system,2796,GNRH1,-,mim2gene,OMIM:146110,
,Abnormality of the genital system,60529,ALX4,,orphadata,ORPHA:52022,
,Abnormality of the genital system,27235,COQ2,susceptibility,mim2gene,OMIM:146500,
,Abnormality of the genital system,5594,MAPK1,-,mim2gene,OMIM:619087,
,Abnormality of the genital system,5048,PAFAH1B1,,orphadata,ORPHA:217385,
,Abnormality of the genital system,2296,FOXC1,,orphadata,ORPHA:782,
,Abnormality of the genital system,10758,TRAF3IP2,,orphadata,ORPHA:1334,
,Abnormality of the genital system,6794,STK11,-,mim2gene,OMIM:273300,
,Abnormality of the genital system,6663,SOX10,-,mim2gene,OMIM:609136,
,Abnormality of the genital system,7508,XPC,,orphadata,ORPHA:910,
,Abnormality of the genital system,7704,ZBTB16,,orphadata,ORPHA:520,
,Abnormality of the genital system,7490,WT1,-,mim2gene,OMIM:608978,
,Abnormality of the genital system,64682,ANAPC1,-,mim2gene,OMIM:618625,
,Abnormality of the genital system,5277,PIGA,,orphadata,ORPHA:447,
,Abnormality of the genital system,9653,HS2ST1,,orphadata,ORPHA:528084,
,Abnormality of the genital system,10309,CCNO,-,mim2gene,OMIM:615872,
,Abnormality of the genital system,5940,RBMY1A1,-,mim2gene,OMIM:415000,
,Abnormality of the genital system,5144,PDE4D,,orphadata,ORPHA:950,
,Abnormality of the genital system,388015,RTL1,,orphadata,ORPHA:96334,
,Abnormality of the genital system,5189,PEX1,,orphadata,ORPHA:912,
,Abnormality of the genital system,10847,SRCAP,,orphadata,ORPHA:528084,
,Abnormality of the genital system,3339,HSPG2,,orphadata,ORPHA:1606,
,Abnormality of the genital system,10815,CPLX1,-,mim2gene,OMIM:194190,
,Abnormality of the genital system,23169,SLC35D1,,orphadata,ORPHA:3144,
,Abnormality of the genital system,1528,CYB5A,-,mim2gene,OMIM:250790,
,Abnormality of the genital system,5080,PAX6,,orphadata,ORPHA:893,
,Abnormality of the genital system,412,STS,,orphadata,ORPHA:461,
,Abnormality of the genital system,54894,RNF43,,orphadata,ORPHA:157798,
,Abnormality of the genital system,6657,SOX2,,orphadata,ORPHA:3157,
,Abnormality of the genital system,4439,MSH5,question,mim2gene,OMIM:617442,
,Abnormality of the genital system,558,AXL,-,mim2gene,OMIM:146110,
,Abnormality of the genital system,190,NR0B1,,orphadata,ORPHA:393,
,Abnormality of the genital system,8799,PEX11B,,orphadata,ORPHA:912,
,Abnormality of the genital system,25836,NIPBL,,orphadata,ORPHA:199,
,Abnormality of the genital system,63915,BLOC1S5,-,mim2gene,OMIM:619172,
,Abnormality of the genital system,9342,SNAP29,,orphadata,ORPHA:66631,
,Abnormality of the genital system,29123,ANKRD11,-,mim2gene,OMIM:148050,
,Abnormality of the genital system,8822,FGF17,,orphadata,ORPHA:478,
,Abnormality of the genital system,2186,BPTF,,orphadata,ORPHA:529962,
,Abnormality of the genital system,57055,DAZ2,-,mim2gene,OMIM:415000,
,Abnormality of the genital system,5618,PRLR,,orphadata,ORPHA:397685,
,Abnormality of the genital system,4575,TRNS2,,orphadata,ORPHA:550,
,Abnormality of the genital system,29925,GMPPB,,orphadata,ORPHA:370968,
,Abnormality of the genital system,2516,NR5A1,,orphadata,ORPHA:251510,
,Abnormality of the genital system,51271,UBAP1,,orphadata,ORPHA:100993,
,Abnormality of the genital system,54585,LZTFL1,,orphadata,ORPHA:110,
,Abnormality of the genital system,83990,BRIP1,,orphadata,ORPHA:145,
,Abnormality of the genital system,5830,PEX5,,orphadata,ORPHA:912,
,Abnormality of the genital system,26227,PHGDH,,orphadata,ORPHA:79351,
,Abnormality of the genital system,9401,RECQL4,,orphadata,ORPHA:221016,
,Abnormality of the genital system,5961,PRPH2,,orphadata,ORPHA:791,
,Abnormality of the genital system,6295,SAG,,orphadata,ORPHA:791,
,Abnormality of the genital system,64446,DNAI2,-,mim2gene,OMIM:612444,
,Abnormality of the genital system,10329,RXYLT1,-,mim2gene,OMIM:615041,
,Abnormality of the genital system,8284,KDM5D,-,mim2gene,OMIM:415000,
,Abnormality of the genital system,9860,LRIG2,,orphadata,ORPHA:2704,
,Abnormality of the genital system,54919,DNAAF5,,orphadata,ORPHA:244,
,Abnormality of the genital system,23314,SATB2,,orphadata,ORPHA:251019,
,Abnormality of the genital system,84162,KIAA1109,-,mim2gene,OMIM:617822,
,Abnormality of the genital system,8216,LZTR1,-,mim2gene,OMIM:616564,
,Abnormality of the genital system,374654,KIF7,,orphadata,ORPHA:2754,
,Abnormality of the genital system,1027,CDKN1B,,orphadata,ORPHA:652,
,Abnormality of the genital system,9031,BAZ1B,,orphadata,ORPHA:904,
,Abnormality of the genital system,55384,MEG3,,orphadata,ORPHA:96334,
,Abnormality of the genital system,472,ATM,,orphadata,ORPHA:100,
,Abnormality of the genital system,128,ADH5,-,mim2gene,OMIM:619151,
,Abnormality of the genital system,26123,TCTN3,,orphadata,ORPHA:564,
,Abnormality of the genital system,55624,POMGNT1,,orphadata,ORPHA:899,
,Abnormality of the genital system,2253,FGF8,,orphadata,ORPHA:432,
,Abnormality of the genital system,58,ACTA1,,orphadata,ORPHA:171430,
,Abnormality of the genital system,5320,PLA2G2A,susceptibility; question,mim2gene,OMIM:114500,
,Abnormality of the genital system,3190,HNRNPK,,orphadata,ORPHA:453504,
,Abnormality of the genital system,3081,HGD,,orphadata,ORPHA:56,
,Abnormality of the genital system,10560,SLC19A2,-,mim2gene,OMIM:249270,
,Abnormality of the genital system,494551,WEE2,,orphadata,ORPHA:488191,
,Abnormality of the genital system,26123,TCTN3,,orphadata,ORPHA:2753,
,Abnormality of the genital system,29123,ANKRD11,,orphadata,ORPHA:2332,
,Abnormality of the genital system,9394,HS6ST1,susceptibility,mim2gene,OMIM:614880,
,Abnormality of the genital system,342618,SLFN14,-,mim2gene,OMIM:616913,
,Abnormality of the genital system,7456,WIPF1,,orphadata,ORPHA:906,
,Abnormality of the genital system,7439,BEST1,,orphadata,ORPHA:791,
,Abnormality of the genital system,6907,TBL1X,-,mim2gene,OMIM:301033,
,Abnormality of the genital system,1641,DCX,-,mim2gene,OMIM:300067,
,Abnormality of the genital system,9394,HS6ST1,,orphadata,ORPHA:432,
,Abnormality of the genital system,26146,TRAF3IP1,-,mim2gene,OMIM:616629,
,Abnormality of the genital system,55780,ERMARD,,orphadata,ORPHA:75857,
,Abnormality of the genital system,80217,CFAP43,-,mim2gene,OMIM:617592,
,Abnormality of the genital system,4540,ND5,,orphadata,ORPHA:550,
,Abnormality of the genital system,10461,MERTK,,orphadata,ORPHA:791,
,Abnormality of the genital system,56246,MRAP,,orphadata,ORPHA:361,
,Abnormality of the genital system,79738,BBS10,,orphadata,ORPHA:110,
,Abnormality of the genital system,79770,TXNDC15,,orphadata,ORPHA:564,
,Abnormality of the genital system,2581,GALC,,orphadata,ORPHA:206448,
,Abnormality of the genital system,4534,MTM1,-,mim2gene,OMIM:310400,
,Abnormality of the genital system,64446,DNAI2,,orphadata,ORPHA:244,
,Abnormality of the genital system,25942,SIN3A,-,mim2gene,OMIM:613406,
,Abnormality of the genital system,5157,PDGFRL,-,mim2gene,OMIM:114500,
,Abnormality of the genital system,83550,GPR101,,orphadata,ORPHA:963,
,Abnormality of the genital system,23545,ATP6V0A2,-,mim2gene,OMIM:278250,
,Abnormality of the genital system,4920,ROR2,-,mim2gene,OMIM:113000,
,Abnormality of the genital system,347688,TUBB8,-,mim2gene,OMIM:616780,
,Abnormality of the genital system,89910,UBE3B,,orphadata,ORPHA:2707,
,Abnormality of the genital system,60675,PROK2,,orphadata,ORPHA:432,
,Abnormality of the genital system,5468,PPARG,,orphadata,ORPHA:79083,
