HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link,
HP:0000078,Abnormality of the genital system,1857,DVL3,-,mim2gene,OMIM:616894,
HP:0000078,Abnormality of the genital system,6711,SPTBN1,,orphadata,ORPHA:528084,
HP:0000078,Abnormality of the genital system,7490,WT1,,orphadata,ORPHA:347,
HP:0000078,Abnormality of the genital system,51780,KDM3B,-,mim2gene,OMIM:618846,
HP:0000078,Abnormality of the genital system,215,ABCD1,,orphadata,ORPHA:139396,
HP:0000078,Abnormality of the genital system,1528,CYB5A,,orphadata,ORPHA:90796,
HP:0000078,Abnormality of the genital system,5728,PTEN,,orphadata,ORPHA:65285,
HP:0000078,Abnormality of the genital system,60675,PROK2,,orphadata,ORPHA:478,
HP:0000078,Abnormality of the genital system,6469,SHH,,orphadata,ORPHA:280200,
HP:0000078,Abnormality of the genital system,81608,FIP1L1,,orphadata,ORPHA:520,
HP:0000078,Abnormality of the genital system,10159,ATP6AP2,-,mim2gene,OMIM:301045,
HP:0000078,Abnormality of the genital system,10982,MAPRE2,-,mim2gene,OMIM:616734,
HP:0000078,Abnormality of the genital system,8565,YARS1,-,mim2gene,OMIM:619418,
HP:0000078,Abnormality of the genital system,23129,PLXND1,,orphadata,ORPHA:570,
HP:0000078,Abnormality of the genital system,54539,NDUFB11,,orphadata,ORPHA:2556,
HP:0000078,Abnormality of the genital system,3190,HNRNPK,,orphadata,ORPHA:352665,
HP:0000078,Abnormality of the genital system,494551,WEE2,-,mim2gene,OMIM:617996,
HP:0000078,Abnormality of the genital system,54476,RNF216,,orphadata,ORPHA:1173,
HP:0000078,Abnormality of the genital system,84148,KAT8,,orphadata,ORPHA:528084,
HP:0000078,Abnormality of the genital system,2162,F13A1,,orphadata,ORPHA:331,
HP:0000078,Abnormality of the genital system,10984,KCNQ1OT1,,orphadata,ORPHA:2128,
HP:0000078,Abnormality of the genital system,64218,SEMA4A,,orphadata,ORPHA:791,
HP:0000078,Abnormality of the genital system,1027,CDKN1B,,orphadata,ORPHA:276152,
HP:0000078,Abnormality of the genital system,2108,ETFA,-,mim2gene,OMIM:231680,
HP:0000078,Abnormality of the genital system,140032,RPS4Y2,-,mim2gene,OMIM:415000,
HP:0000078,Abnormality of the genital system,3952,LEP,-,mim2gene,OMIM:614962,
HP:0000078,Abnormality of the genital system,7476,WNT7A,,orphadata,ORPHA:2879,
HP:0000078,Abnormality of the genital system,675,BRCA2,susceptibility,mim2gene,OMIM:612555,
HP:0000078,Abnormality of the genital system,8913,CACNA1G,,orphadata,ORPHA:458803,
HP:0000078,Abnormality of the genital system,57539,WDR35,-,mim2gene,OMIM:614091,
HP:0000078,Abnormality of the genital system,27125,AFF4,,orphadata,ORPHA:444077,
HP:0000078,Abnormality of the genital system,526,ATP6V1B2,,orphadata,ORPHA:3473,
HP:0000078,Abnormality of the genital system,9049,AIP,-,mim2gene,OMIM:102200,
HP:0000078,Abnormality of the genital system,90411,MCFD2,-,mim2gene,OMIM:613625,
HP:0000078,Abnormality of the genital system,1024,CDK8,-,mim2gene,OMIM:618748,
HP:0000078,Abnormality of the genital system,8195,MKKS,-,mim2gene,OMIM:605231,
HP:0000078,Abnormality of the genital system,672,BRCA1,,orphadata,ORPHA:84,
HP:0000078,Abnormality of the genital system,4654,MYOD1,,orphadata,ORPHA:994,
HP:0000078,Abnormality of the genital system,208,AKT2,,orphadata,ORPHA:79085,
HP:0000078,Abnormality of the genital system,117581,TWIST2,-,mim2gene,OMIM:209885,
HP:0000078,Abnormality of the genital system,2332,FMR1,-,mim2gene,OMIM:311360,
HP:0000078,Abnormality of the genital system,9657,IQCB1,,orphadata,ORPHA:3156,
HP:0000078,Abnormality of the genital system,1586,CYP17A1,-,mim2gene,OMIM:202110,
HP:0000078,Abnormality of the genital system,23135,KDM6B,-,mim2gene,OMIM:618505,
HP:0000078,Abnormality of the genital system,150365,MEI1,-,mim2gene,OMIM:618431,
HP:0000078,Abnormality of the genital system,79147,FKRP,,orphadata,ORPHA:370968,
HP:0000078,Abnormality of the genital system,2619,GAS1,,orphadata,ORPHA:280200,
HP:0000078,Abnormality of the genital system,55112,DYNC2I1,-,mim2gene,OMIM:615503,
HP:0000078,Abnormality of the genital system,4541,ND6,,orphadata,ORPHA:550,
HP:0000078,Abnormality of the genital system,92749,DRC1,,orphadata,ORPHA:244,
HP:0000078,Abnormality of the genital system,9210,BMP15,,orphadata,ORPHA:243,
HP:0000078,Abnormality of the genital system,55869,HDAC8,,orphadata,ORPHA:199,
HP:0000078,Abnormality of the genital system,2317,FLNB,-,mim2gene,OMIM:150250,
HP:0000078,Abnormality of the genital system,7097,TLR2,susceptibility,mim2gene,OMIM:114500,
HP:0000078,Abnormality of the genital system,9129,PRPF3,,orphadata,ORPHA:791,
HP:0000078,Abnormality of the genital system,471,ATIC,,orphadata,ORPHA:250977,
HP:0000078,Abnormality of the genital system,83449,PMFBP1,,orphadata,ORPHA:529970,
HP:0000078,Abnormality of the genital system,1363,CPE,-,mim2gene,OMIM:619326,
HP:0000078,Abnormality of the genital system,23030,KDM4B,,orphadata,ORPHA:528084,
HP:0000078,Abnormality of the genital system,9049,AIP,,orphadata,ORPHA:963,
HP:0000078,Abnormality of the genital system,7252,TSHB,,orphadata,ORPHA:90674,
HP:0000078,Abnormality of the genital system,673,BRAF,,orphadata,ORPHA:500,
HP:0000078,Abnormality of the genital system,50846,DHH,,orphadata,ORPHA:242,
HP:0000078,Abnormality of the genital system,9896,FIG4,-,mim2gene,OMIM:216340,
HP:0000078,Abnormality of the genital system,388662,SLC6A17,,orphadata,ORPHA:457212,
HP:0000078,Abnormality of the genital system,22873,DZIP1,-,mim2gene,OMIM:619102,
HP:0000078,Abnormality of the genital system,10682,EBP,-,mim2gene,OMIM:300960,
HP:0000078,Abnormality of the genital system,646,BNC1,question,mim2gene,OMIM:618723,
HP:0000078,Abnormality of the genital system,22897,CEP164,,orphadata,ORPHA:3156,
HP:0000078,Abnormality of the genital system,1487,CTBP1,-,mim2gene,OMIM:194190,
HP:0000078,Abnormality of the genital system,64581,CLEC7A,,orphadata,ORPHA:1334,
HP:0000078,Abnormality of the genital system,2516,NR5A1,-,mim2gene,OMIM:613957,
HP:0000078,Abnormality of the genital system,30061,SLC40A1,-,mim2gene,OMIM:606069,
HP:0000078,Abnormality of the genital system,65018,PINK1,,orphadata,ORPHA:2828,
HP:0000078,Abnormality of the genital system,51360,MBTPS2,-,mim2gene,OMIM:308205,
HP:0000078,Abnormality of the genital system,3909,LAMA3,,orphadata,ORPHA:79404,
HP:0000078,Abnormality of the genital system,1080,CFTR,,orphadata,ORPHA:48,
HP:0000078,Abnormality of the genital system,79867,TCTN2,,orphadata,ORPHA:564,
HP:0000078,Abnormality of the genital system,1954,MEGF8,-,mim2gene,OMIM:614976,
HP:0000078,Abnormality of the genital system,999,CDH1,-,mim2gene,OMIM:608089,
HP:0000078,Abnormality of the genital system,6101,RP1,,orphadata,ORPHA:791,
HP:0000078,Abnormality of the genital system,64421,DCLRE1C,-,mim2gene,OMIM:602450,
HP:0000078,Abnormality of the genital system,6165,RPL35A,-,mim2gene,OMIM:612528,
HP:0000078,Abnormality of the genital system,2263,FGFR2,,orphadata,ORPHA:794,
HP:0000078,Abnormality of the genital system,7020,TFAP2A,-,mim2gene,OMIM:113620,
HP:0000078,Abnormality of the genital system,367,AR,-,mim2gene,OMIM:300068,
HP:0000078,Abnormality of the genital system,5718,PSMD12,-,mim2gene,OMIM:617516,
HP:0000078,Abnormality of the genital system,2165,F13B,,orphadata,ORPHA:331,
HP:0000078,Abnormality of the genital system,3980,LIG3,,orphadata,ORPHA:298,
HP:0000078,Abnormality of the genital system,4534,MTM1,,orphadata,ORPHA:456328,
HP:0000078,Abnormality of the genital system,4578,TRNW,,orphadata,ORPHA:550,
HP:0000078,Abnormality of the genital system,57178,ZMIZ1,-,mim2gene,OMIM:618659,
HP:0000078,Abnormality of the genital system,2625,GATA3,-,mim2gene,OMIM:146255,
HP:0000078,Abnormality of the genital system,7450,VWF,-,mim2gene,OMIM:193400,
HP:0000078,Abnormality of the genital system,51259,TMEM216,-,mim2gene,OMIM:608091,
HP:0000078,Abnormality of the genital system,79087,ALG12,,orphadata,ORPHA:79324,
HP:0000078,Abnormality of the genital system,55012,PPP2R3C,-,mim2gene,OMIM:618420,
HP:0000078,Abnormality of the genital system,6567,SLC16A2,,orphadata,ORPHA:59,
HP:0000078,Abnormality of the genital system,5913,RAPSN,,orphadata,ORPHA:994,
HP:0000078,Abnormality of the genital system,6792,CDKL5,,orphadata,ORPHA:1934,
HP:0000078,Abnormality of the genital system,65062,TMEM237,,orphadata,ORPHA:564,
HP:0000078,Abnormality of the genital system,55240,STEAP3,,orphadata,ORPHA:300298,
HP:0000078,Abnormality of the genital system,57167,SALL4,,orphadata,ORPHA:2307,
HP:0000078,Abnormality of the genital system,8312,AXIN1,question,mim2gene,OMIM:607864,
HP:0000078,Abnormality of the genital system,5792,PTPRF,question,mim2gene,OMIM:616001,
HP:0000078,Abnormality of the genital system,2263,FGFR2,-,mim2gene,OMIM:614592,
HP:0000078,Abnormality of the genital system,4292,MLH1,,orphadata,ORPHA:144,
HP:0000078,Abnormality of the genital system,8216,LZTR1,-,mim2gene,OMIM:605275,
HP:0000078,Abnormality of the genital system,672,BRCA1,,orphadata,ORPHA:145,
HP:0000078,Abnormality of the genital system,9723,SEMA3E,,orphadata,ORPHA:138,
HP:0000078,Abnormality of the genital system,29893,PSMC3IP,-,mim2gene,OMIM:614324,
HP:0000078,Abnormality of the genital system,54453,RIN2,,orphadata,ORPHA:217335,
HP:0000078,Abnormality of the genital system,4214,MAP3K1,,orphadata,ORPHA:242,
HP:0000078,Abnormality of the genital system,6125,RPL5,,orphadata,ORPHA:124,
HP:0000078,Abnormality of the genital system,222663,SCUBE3,-,mim2gene,OMIM:619184,
HP:0000078,Abnormality of the genital system,23112,TNRC6B,,orphadata,ORPHA:528084,
HP:0000078,Abnormality of the genital system,55717,WDR11,,orphadata,ORPHA:432,
HP:0000078,Abnormality of the genital system,9215,LARGE1,,orphadata,ORPHA:899,
HP:0000078,Abnormality of the genital system,2261,FGFR3,,orphadata,ORPHA:2363,
HP:0000078,Abnormality of the genital system,7353,UFD1,,orphadata,ORPHA:567,
HP:0000078,Abnormality of the genital system,1798,DPAGT1,-,mim2gene,OMIM:608093,
HP:0000078,Abnormality of the genital system,51651,PTRH2,,orphadata,ORPHA:456312,
HP:0000078,Abnormality of the genital system,147372,CCBE1,-,mim2gene,OMIM:235510,
HP:0000078,Abnormality of the genital system,55851,PSENEN,,orphadata,ORPHA:79145,
HP:0000078,Abnormality of the genital system,402381,SOHLH1,-,mim2gene,OMIM:618115,
HP:0000078,Abnormality of the genital system,254065,BRWD3,-,mim2gene,OMIM:300659,
HP:0000078,Abnormality of the genital system,2690,GHR,,orphadata,ORPHA:633,
HP:0000078,Abnormality of the genital system,57704,GBA2,-,mim2gene,OMIM:614409,
HP:0000078,Abnormality of the genital system,23414,ZFPM2,-,mim2gene,OMIM:616067,
HP:0000078,Abnormality of the genital system,1028,CDKN1C,,orphadata,ORPHA:397590,
HP:0000078,Abnormality of the genital system,6261,RYR1,,orphadata,ORPHA:98905,
HP:0000078,Abnormality of the genital system,3655,ITGA6,,orphadata,ORPHA:79403,
HP:0000078,Abnormality of the genital system,22930,RAB3GAP1,-,mim2gene,OMIM:600118,
HP:0000078,Abnormality of the genital system,673,BRAF,,orphadata,ORPHA:1340,
HP:0000078,Abnormality of the genital system,56652,TWNK,-,mim2gene,OMIM:616138,
HP:0000078,Abnormality of the genital system,8892,EIF2B2,-,mim2gene,OMIM:603896,
HP:0000078,Abnormality of the genital system,6736,SRY,,orphadata,ORPHA:242,
HP:0000078,Abnormality of the genital system,5396,PRRX1,,orphadata,ORPHA:990,
HP:0000078,Abnormality of the genital system,51339,DACT1,question,mim2gene,OMIM:617466,
HP:0000078,Abnormality of the genital system,54968,TMEM70,,orphadata,ORPHA:1194,
HP:0000078,Abnormality of the genital system,8100,IFT88,,orphadata,ORPHA:791,
HP:0000078,Abnormality of the genital system,7507,XPA,,orphadata,ORPHA:910,
HP:0000078,Abnormality of the genital system,8239,USP9X,-,mim2gene,OMIM:300919,
HP:0000078,Abnormality of the genital system,129563,DIS3L2,,orphadata,ORPHA:2849,
HP:0000078,Abnormality of the genital system,2218,FKTN,,orphadata,ORPHA:899,
HP:0000078,Abnormality of the genital system,2516,NR5A1,-,mim2gene,OMIM:617480,
HP:0000078,Abnormality of the genital system,89884,LHX4,,orphadata,ORPHA:226307,
HP:0000078,Abnormality of the genital system,4000,LMNA,,orphadata,ORPHA:1662,
HP:0000078,Abnormality of the genital system,80184,CEP290,,orphadata,ORPHA:564,
HP:0000078,Abnormality of the genital system,6638,SNRPN,,orphadata,ORPHA:177901,
HP:0000078,Abnormality of the genital system,8514,KCNAB2,,orphadata,ORPHA:1606,
HP:0000078,Abnormality of the genital system,2260,FGFR1,-,mim2gene,OMIM:615465,
HP:0000078,Abnormality of the genital system,1161,ERCC8,-,mim2gene,OMIM:216400,
HP:0000078,Abnormality of the genital system,2260,FGFR1,-,mim2gene,OMIM:613001,
HP:0000078,Abnormality of the genital system,5145,PDE6A,,orphadata,ORPHA:791,
HP:0000078,Abnormality of the genital system,4869,NPM1,,orphadata,ORPHA:1775,
HP:0000078,Abnormality of the genital system,4089,SMAD4,,orphadata,ORPHA:1333,
HP:0000078,Abnormality of the genital system,10262,SF3B4,,orphadata,ORPHA:1788,
HP:0000078,Abnormality of the genital system,10555,AGPAT2,,orphadata,ORPHA:528,
HP:0000078,Abnormality of the genital system,55975,KLHL7,,orphadata,ORPHA:791,
HP:0000078,Abnormality of the genital system,9897,WASHC5,,orphadata,ORPHA:7,
HP:0000078,Abnormality of the genital system,4952,OCRL,,orphadata,ORPHA:534,
HP:0000078,Abnormality of the genital system,2982,GUCY1A1,-,mim2gene,OMIM:615750,
HP:0000078,Abnormality of the genital system,64218,SEMA4A,,orphadata,ORPHA:440437,
HP:0000078,Abnormality of the genital system,29940,DSE,,orphadata,ORPHA:2953,
HP:0000078,Abnormality of the genital system,6598,SMARCB1,,orphadata,ORPHA:2495,
HP:0000078,Abnormality of the genital system,6927,HNF1A,-,mim2gene,OMIM:142330,
HP:0000078,Abnormality of the genital system,2263,FGFR2,,orphadata,ORPHA:1555,
HP:0000078,Abnormality of the genital system,6654,SOS1,,orphadata,ORPHA:648,
HP:0000078,Abnormality of the genital system,84919,PPP1R15B,-,mim2gene,OMIM:616817,
HP:0000078,Abnormality of the genital system,86,ACTL6A,,orphadata,ORPHA:528084,
HP:0000078,Abnormality of the genital system,6094,ROM1,,orphadata,ORPHA:791,
HP:0000078,Abnormality of the genital system,255101,CFAP65,-,mim2gene,OMIM:618664,
HP:0000078,Abnormality of the genital system,8516,ITGA8,,orphadata,ORPHA:1848,
HP:0000078,Abnormality of the genital system,9049,AIP,-,mim2gene,OMIM:219090,
HP:0000078,Abnormality of the genital system,3106,HLA-B,,orphadata,ORPHA:36426,
HP:0000078,Abnormality of the genital system,55148,UBR7,-,mim2gene,OMIM:619189,
HP:0000078,Abnormality of the genital system,55154,MSTO1,-,mim2gene,OMIM:617675,
HP:0000078,Abnormality of the genital system,7080,NKX2-1,,orphadata,ORPHA:209905,
HP:0000078,Abnormality of the genital system,65250,CPLANE1,,orphadata,ORPHA:2754,
HP:0000078,Abnormality of the genital system,55209,SETD5,-,mim2gene,OMIM:615761,
HP:0000078,Abnormality of the genital system,7249,TSC2,,orphadata,ORPHA:538,
HP:0000078,Abnormality of the genital system,26040,SETBP1,,orphadata,ORPHA:798,
HP:0000078,Abnormality of the genital system,51684,SUFU,,orphadata,ORPHA:2495,
HP:0000078,Abnormality of the genital system,5339,PLEC,,orphadata,ORPHA:158684,
HP:0000078,Abnormality of the genital system,6885,MAP3K7,-,mim2gene,OMIM:617137,
HP:0000078,Abnormality of the genital system,24148,PRPF6,,orphadata,ORPHA:791,
HP:0000078,Abnormality of the genital system,145258,GSC,-,mim2gene,OMIM:602471,
HP:0000078,Abnormality of the genital system,54888,NSUN2,,orphadata,ORPHA:235,
HP:0000078,Abnormality of the genital system,5395,PMS2,,orphadata,ORPHA:144,
HP:0000078,Abnormality of the genital system,51715,RAB23,,orphadata,ORPHA:65759,
HP:0000078,Abnormality of the genital system,57122,NUP107,,orphadata,ORPHA:243,
HP:0000078,Abnormality of the genital system,4000,LMNA,-,mim2gene,OMIM:151660,
HP:0000078,Abnormality of the genital system,1281,COL3A1,-,mim2gene,OMIM:130050,
HP:0000078,Abnormality of the genital system,197131,UBR1,-,mim2gene,OMIM:243800,
HP:0000078,Abnormality of the genital system,4174,MCM5,question,mim2gene,OMIM:617564,
HP:0000078,Abnormality of the genital system,72,ACTG2,,orphadata,ORPHA:2241,
HP:0000078,Abnormality of the genital system,4893,NRAS,,orphadata,ORPHA:648,
HP:0000078,Abnormality of the genital system,2778,GNAS,,orphadata,ORPHA:189427,
HP:0000078,Abnormality of the genital system,2072,ERCC4,,orphadata,ORPHA:910,
HP:0000078,Abnormality of the genital system,4593,MUSK,-,mim2gene,OMIM:208150,
HP:0000078,Abnormality of the genital system,4665,NAB2,,orphadata,ORPHA:2126,
HP:0000078,Abnormality of the genital system,2796,GNRH1,-,mim2gene,OMIM:146110,
HP:0000078,Abnormality of the genital system,60529,ALX4,,orphadata,ORPHA:52022,
HP:0000078,Abnormality of the genital system,27235,COQ2,susceptibility,mim2gene,OMIM:146500,
HP:0000078,Abnormality of the genital system,5594,MAPK1,-,mim2gene,OMIM:619087,
HP:0000078,Abnormality of the genital system,5048,PAFAH1B1,,orphadata,ORPHA:217385,
HP:0000078,Abnormality of the genital system,2296,FOXC1,,orphadata,ORPHA:782,
HP:0000078,Abnormality of the genital system,10758,TRAF3IP2,,orphadata,ORPHA:1334,
HP:0000078,Abnormality of the genital system,6794,STK11,-,mim2gene,OMIM:273300,
HP:0000078,Abnormality of the genital system,6663,SOX10,-,mim2gene,OMIM:609136,
HP:0000078,Abnormality of the genital system,7508,XPC,,orphadata,ORPHA:910,
HP:0000078,Abnormality of the genital system,7704,ZBTB16,,orphadata,ORPHA:520,
HP:0000078,Abnormality of the genital system,7490,WT1,-,mim2gene,OMIM:608978,
HP:0000078,Abnormality of the genital system,64682,ANAPC1,-,mim2gene,OMIM:618625,
HP:0000078,Abnormality of the genital system,5277,PIGA,,orphadata,ORPHA:447,
HP:0000078,Abnormality of the genital system,9653,HS2ST1,,orphadata,ORPHA:528084,
HP:0000078,Abnormality of the genital system,10309,CCNO,-,mim2gene,OMIM:615872,
HP:0000078,Abnormality of the genital system,5940,RBMY1A1,-,mim2gene,OMIM:415000,
HP:0000078,Abnormality of the genital system,5144,PDE4D,,orphadata,ORPHA:950,
HP:0000078,Abnormality of the genital system,388015,RTL1,,orphadata,ORPHA:96334,
HP:0000078,Abnormality of the genital system,5189,PEX1,,orphadata,ORPHA:912,
HP:0000078,Abnormality of the genital system,10847,SRCAP,,orphadata,ORPHA:528084,
HP:0000078,Abnormality of the genital system,3339,HSPG2,,orphadata,ORPHA:1606,
HP:0000078,Abnormality of the genital system,10815,CPLX1,-,mim2gene,OMIM:194190,
HP:0000078,Abnormality of the genital system,23169,SLC35D1,,orphadata,ORPHA:3144,
HP:0000078,Abnormality of the genital system,1528,CYB5A,-,mim2gene,OMIM:250790,
HP:0000078,Abnormality of the genital system,5080,PAX6,,orphadata,ORPHA:893,
HP:0000078,Abnormality of the genital system,412,STS,,orphadata,ORPHA:461,
