HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link
,,7043,TGFB3,-,mim2gene,OMIM:615582
,,7046,TGFBR1,,orphadata,ORPHA:91387
,,1482,NKX2-5,,orphadata,ORPHA:402075
,,4015,LOX,,orphadata,ORPHA:91387
,,59,ACTA2,,orphadata,ORPHA:91387
,,4088,SMAD3,,orphadata,ORPHA:91387
,,2301,FOXE3,susceptibility,mim2gene,OMIM:617349
,,4144,MAT2A,,orphadata,ORPHA:91387
,,7043,TGFB3,,orphadata,ORPHA:91387
,,1281,COL3A1,-,mim2gene,OMIM:130050
,,4089,SMAD4,,orphadata,ORPHA:91387
,,4088,SMAD3,-,mim2gene,OMIM:613795
,,8076,MFAP5,-,mim2gene,OMIM:616166
,,2006,ELN,,orphadata,ORPHA:91387
,,59,ACTA2,-,mim2gene,OMIM:611788
,,23493,HEY2,,orphadata,ORPHA:91387
,,4087,SMAD2,,orphadata,ORPHA:91387
,,7048,TGFBR2,,orphadata,ORPHA:91387
,,4638,MYLK,-,mim2gene,OMIM:613780
,,7048,TGFBR2,-,mim2gene,OMIM:610168
,,4091,SMAD6,,orphadata,ORPHA:402075
,,4629,MYH11,-,mim2gene,OMIM:132900
,,7046,TGFBR1,-,mim2gene,OMIM:609192
,,5592,PRKG1,-,mim2gene,OMIM:615436
,,4851,NOTCH1,,orphadata,ORPHA:402075
,,4629,MYH11,,orphadata,ORPHA:91387
,,4629,MYH11,,orphadata,ORPHA:229
,,140628,GATA5,,orphadata,ORPHA:402075
,,2200,FBN1,-,mim2gene,OMIM:608328
,,2200,FBN1,,orphadata,ORPHA:91387
,,7042,TGFB2,,orphadata,ORPHA:91387
,,2301,FOXE3,,orphadata,ORPHA:91387
,,5592,PRKG1,,orphadata,ORPHA:91387
,,8076,MFAP5,,orphadata,ORPHA:91387
HP:0004935,Pulmonary artery atresia,,,,,
,,118856,MMP21,-,mim2gene,OMIM:616749
,,285203,EOGT,,orphadata,ORPHA:974
,,8772,FADD,,orphadata,ORPHA:306550
,,6899,TBX1,-,mim2gene,OMIM:192430
,,2657,GDF1,-,mim2gene,OMIM:208530
,,1857,DVL3,-,mim2gene,OMIM:616894
,,1482,NKX2-5,-,mim2gene,OMIM:108900
,,9772,TMEM94,-,mim2gene,OMIM:618316
,,168507,PKD1L1,-,mim2gene,OMIM:617205
,,4851,NOTCH1,,orphadata,ORPHA:974
,,23129,PLXND1,,orphadata,ORPHA:3384
,,57514,ARHGAP31,,orphadata,ORPHA:974
,,2324,FLT4,-,mim2gene,OMIM:618780
,,57572,DOCK6,,orphadata,ORPHA:974
,,55593,OTUD5,-,mim2gene,OMIM:301056
,,137814,NKX2-6,,orphadata,ORPHA:3384
,,54487,DGCR8,-,mim2gene,OMIM:192430
,,64220,STRA6,-,mim2gene,OMIM:601186
,,9993,DGCR2,-,mim2gene,OMIM:192430
,,55636,CHD7,-,mim2gene,OMIM:214800
,,3516,RBPJ,,orphadata,ORPHA:974
,,2657,GDF1,-,mim2gene,OMIM:613854
,,8214,DGCR6,-,mim2gene,OMIM:192430
,,4838,NODAL,-,mim2gene,OMIM:270100
,,1857,DVL3,-,mim2gene,OMIM:616894
,,8220,ESS2,-,mim2gene,OMIM:192430
,,8772,FADD,-,mim2gene,OMIM:613759
,,54567,DLL4,,orphadata,ORPHA:974
,,78987,CRELD1,-,mim2gene,OMIM:606217
,,9723,SEMA3E,question,mim2gene,OMIM:214800
HP:0004937,Pulmonary artery aneurysm,,,,,
,,633,BGN,-,mim2gene,OMIM:300989
,,1289,COL5A1,-,mim2gene,OMIM:619329
,,7048,TGFBR2,-,mim2gene,OMIM:610168
,,10526,IPO8,-,mim2gene,OMIM:619472
,,30008,EFEMP2,-,mim2gene,OMIM:614437
,,1281,COL3A1,,orphadata,ORPHA:286
,,7046,TGFBR1,-,mim2gene,OMIM:609192
HP:0004942,Aortic aneurysm,,,,,
,,2006,ELN,,orphadata,ORPHA:90348
,,51085,MLXIPL,,orphadata,ORPHA:904
,,7043,TGFB3,-,mim2gene,OMIM:615582
,,7046,TGFBR1,,orphadata,ORPHA:91387
,,84628,NTNG2,,orphadata,ORPHA:528084
,,57178,ZMIZ1,,orphadata,ORPHA:528084
,,10743,RAI1,,orphadata,ORPHA:477817
,,5832,ALDH18A1,,orphadata,ORPHA:90348
,,2317,FLNB,-,mim2gene,OMIM:150250
,,55621,TRMT1,,orphadata,ORPHA:528084
,,3106,HLA-B,,orphadata,ORPHA:3287
,,4144,MAT2A,,orphadata,ORPHA:91387
,,284058,KANSL1,,orphadata,ORPHA:363965
,,23030,KDM4B,,orphadata,ORPHA:528084
,,4089,SMAD4,-,mim2gene,OMIM:175050
,,3106,HLA-B,,orphadata,ORPHA:397
,,2969,GTF2I,,orphadata,ORPHA:904
,,653361,NCF1,,orphadata,ORPHA:904
,,5718,PSMD12,,orphadata,ORPHA:528084
,,9969,MED13,,orphadata,ORPHA:528084
,,1795,DOCK3,,orphadata,ORPHA:528084
,,4629,MYH11,-,mim2gene,OMIM:132900
,,113246,C12ORF57,,orphadata,ORPHA:1777
,,3984,LIMK1,,orphadata,ORPHA:904
,,2201,FBN2,-,mim2gene,OMIM:121050
,,3081,HGD,-,mim2gene,OMIM:203500
,,9442,MED27,,orphadata,ORPHA:528084
,,7458,EIF4H,,orphadata,ORPHA:904
,,1182,CLCN3,,orphadata,ORPHA:528084
,,84665,MYPN,,orphadata,ORPHA:171881
,,5590,PRKCZ,,orphadata,ORPHA:1606
,,2201,FBN2,,orphadata,ORPHA:115
,,10269,ZMPSTE24,,orphadata,ORPHA:1662
,,4015,LOX,-,mim2gene,OMIM:617168
,,2301,FOXE3,susceptibility,mim2gene,OMIM:617349
,,79796,ALG9,,orphadata,ORPHA:730
,,284058,KANSL1,-,mim2gene,OMIM:610443
,,10277,UBE4B,,orphadata,ORPHA:1606
,,55901,THSD1,,orphadata,ORPHA:231160
,,9723,SEMA3E,,orphadata,ORPHA:138
,,5728,PTEN,,orphadata,ORPHA:109
,,54453,RIN2,,orphadata,ORPHA:217335
,,7048,TGFBR2,,orphadata,ORPHA:60030
,,51412,ACTL6B,,orphadata,ORPHA:528084
,,23112,TNRC6B,,orphadata,ORPHA:528084
,,1278,COL1A2,,orphadata,ORPHA:230851
,,7048,TGFBR2,,orphadata,ORPHA:91387
,,4851,NOTCH1,,orphadata,ORPHA:402075
,,284361,EMC10,,orphadata,ORPHA:528084
,,1399,CRKL,,orphadata,ORPHA:261330
,,6945,MLX,,orphadata,ORPHA:3287
,,1290,COL5A2,,orphadata,ORPHA:287
,,84153,RNASEH2C,,orphadata,ORPHA:51
,,56896,DPYSL5,,orphadata,ORPHA:528084
,,4088,SMAD3,,orphadata,ORPHA:284984
,,59,ACTA2,-,mim2gene,OMIM:613834
,,5238,PGM3,-,mim2gene,OMIM:615816
,,64324,NSD1,,orphadata,ORPHA:821
,,64135,IFIH1,,orphadata,ORPHA:51
,,8076,MFAP5,,orphadata,ORPHA:91387
,,26115,TANC2,,orphadata,ORPHA:528084
,,9469,CHST3,-,mim2gene,OMIM:245600
,,4281,MID1,,orphadata,ORPHA:2745
,,29957,SLC25A24,-,mim2gene,OMIM:612289
,,25930,PTPN23,,orphadata,ORPHA:528084
,,9320,TRIP12,,orphadata,ORPHA:528084
,,7170,TPM3,,orphadata,ORPHA:171881
,,79621,RNASEH2B,,orphadata,ORPHA:51
,,7248,TSC1,,orphadata,ORPHA:805
,,1656,DDX6,,orphadata,ORPHA:528084
,,4088,SMAD3,,orphadata,ORPHA:91387
,,4000,LMNA,,orphadata,ORPHA:1662
,,54828,BCAS3,,orphadata,ORPHA:528084
,,8514,KCNAB2,,orphadata,ORPHA:1606
,,29072,SETD2,,orphadata,ORPHA:821
,,8567,MADD,,orphadata,ORPHA:528084
,,23162,MAPK8IP3,,orphadata,ORPHA:528084
,,30008,EFEMP2,-,mim2gene,OMIM:614437
,,3778,KCNMA1,,orphadata,ORPHA:528084
,,64398,PALS1,,orphadata,ORPHA:528084
,,9275,BCL7B,,orphadata,ORPHA:904
,,6497,SKI,-,mim2gene,OMIM:182212
,,4621,MYH3,,orphadata,ORPHA:2990
,,10564,ARFGEF2,,orphadata,ORPHA:98892
,,4091,SMAD6,,orphadata,ORPHA:402075
,,7046,TGFBR1,-,mim2gene,OMIM:609192
,,2200,FBN1,,orphadata,ORPHA:284979
,,6711,SPTBN1,-,mim2gene,OMIM:619475
,,4629,MYH11,,orphadata,ORPHA:229
,,23291,FBXW11,,orphadata,ORPHA:528084
,,23001,WDFY3,,orphadata,ORPHA:528084
,,86,ACTL6A,,orphadata,ORPHA:528084
,,7042,TGFB2,,orphadata,ORPHA:91387
,,4883,NPR 3.00,-,mim2gene,OMIM:619543
,,2186,BPTF,,orphadata,ORPHA:528084
,,8510,MMP23B,,orphadata,ORPHA:1606
,,2200,FBN1,-,mim2gene,OMIM:604308
,,6942,TCF20,,orphadata,ORPHA:528084
,,4629,MYH11,-,mim2gene,OMIM:619351
,,8974,P4HA2,,orphadata,ORPHA:397
,,10630,PDPN,,orphadata,ORPHA:1606
,,1482,NKX2-5,,orphadata,ORPHA:402075
,,9968,MED12,-,mim2gene,OMIM:309520
,,1281,COL3A1,,orphadata,ORPHA:231160
,,10516,FBLN5,-,mim2gene,OMIM:219100
,,63976,PRDM16,,orphadata,ORPHA:1606
,,55636,CHD7,,orphadata,ORPHA:138
,,23118,TAB2,-,mim2gene,OMIM:614980
,,7043,TGFB3,,orphadata,ORPHA:91387
,,4088,SMAD3,-,mim2gene,OMIM:613795
,,8076,MFAP5,-,mim2gene,OMIM:616166
,,5594,MAPK1,,orphadata,ORPHA:261330
,,23556,PIGN,,orphadata,ORPHA:280633
,,63035,BCORL1,,orphadata,ORPHA:528084
,,51132,RLIM,,orphadata,ORPHA:528084
,,155368,METTL27,,orphadata,ORPHA:904
,,26608,TBL2,,orphadata,ORPHA:904
,,7048,TGFBR2,-,mim2gene,OMIM:610168
,,2972,BRF1,,orphadata,ORPHA:444072
,,5592,PRKG1,-,mim2gene,OMIM:615436
,,4629,MYH11,,orphadata,ORPHA:91387
,,375,ARF1,,orphadata,ORPHA:98892
,,90416,CCDC32,,orphadata,ORPHA:528084
,,23040,MYT1L,,orphadata,ORPHA:528084
,,9653,HS2ST1,,orphadata,ORPHA:528084
,,5310,PKD1,,orphadata,ORPHA:730
,,26057,ANKRD17,,orphadata,ORPHA:528084
,,25939,SAMHD1,,orphadata,ORPHA:51
,,2200,FBN1,-,mim2gene,OMIM:616914
,,7169,TPM2,,orphadata,ORPHA:171881
,,26191,PTPN22,,orphadata,ORPHA:397
,,23193,GANAB,,orphadata,ORPHA:730
,,10297,APC2,,orphadata,ORPHA:821
,,1289,COL5A1,-,mim2gene,OMIM:130000
,,5351,PLOD1,,orphadata,ORPHA:1900
,,10847,SRCAP,,orphadata,ORPHA:528084
,,23327,NEDD4L,,orphadata,ORPHA:98892
,,3339,HSPG2,,orphadata,ORPHA:1606
,,4091,SMAD6,-,mim2gene,OMIM:614823
,,4015,LOX,,orphadata,ORPHA:91387
,,126792,B3GALT6,,orphadata,ORPHA:536467
,,23013,SPEN,,orphadata,ORPHA:1606
,,473,RERE,,orphadata,ORPHA:1606
,,54538,ROBO4,-,mim2gene,OMIM:618496
,,103,ADAR,,orphadata,ORPHA:51
,,6304,SATB1,,orphadata,ORPHA:528084
,,2006,ELN,,orphadata,ORPHA:91387
,,7049,TGFBR3,,orphadata,ORPHA:231160
,,2006,ELN,,orphadata,ORPHA:904
,,23013,SPEN,,orphadata,ORPHA:1606
,,135886,TMEM270,,orphadata,ORPHA:904
,,6558,SLC12A2,,orphadata,ORPHA:528084
,,3756,KCNH1,-,mim2gene,OMIM:135500
,,5982,RFC2,,orphadata,ORPHA:904
,,2332,FMR1,,orphadata,ORPHA:908
,,2022,ENG,,orphadata,ORPHA:231160
,,140628,GATA5,,orphadata,ORPHA:402075
,,4838,NODAL,-,mim2gene,OMIM:270100
,,3064,HTT,,orphadata,ORPHA:528084
,,55148,UBR7,,orphadata,ORPHA:528084
,,55904,KMT2E,,orphadata,ORPHA:528084
,,5592,PRKG1,,orphadata,ORPHA:91387
,,26229,B3GAT3,-,mim2gene,OMIM:245600
,,5311,PKD2,,orphadata,ORPHA:730
,,1277,COL1A1,,orphadata,ORPHA:287
,,8468,FKBP6,,orphadata,ORPHA:904
,,59,ACTA2,,orphadata,ORPHA:91387
,,6804,STX1A,,orphadata,ORPHA:904
,,2893,GRIA4,,orphadata,ORPHA:528084
,,55780,ERMARD,,orphadata,ORPHA:98892
,,84842,HPDL,,orphadata,ORPHA:528084
,,4000,LMNA,,orphadata,ORPHA:363618
,,9031,BAZ1B,,orphadata,ORPHA:904
,,7249,TSC2,,orphadata,ORPHA:805
,,1281,COL3A1,,orphadata,ORPHA:286
,,59,ACTA2,-,mim2gene,OMIM:611788
,,2332,FMR1,,orphadata,ORPHA:449291
,,3190,HNRNPK,,orphadata,ORPHA:453504
,,54897,CASZ1,,orphadata,ORPHA:1606
,,114049,BUD23,,orphadata,ORPHA:904
,,23040,MYT1L,,orphadata,ORPHA:528084
,,92255,LMBRD2,,orphadata,ORPHA:528084
,,3593,IL12B,,orphadata,ORPHA:3287
,,2200,FBN1,,orphadata,ORPHA:91387
,,84277,DNAJC30,,orphadata,ORPHA:904
,,1161,ERCC8,,orphadata,ORPHA:90324
,,81031,SLC2A10,,orphadata,ORPHA:3342
,,6934,TCF7L2,,orphadata,ORPHA:528084
,,54517,PUS7,,orphadata,ORPHA:528084
,,80114,BICC1,,orphadata,ORPHA:730
,,613,BCR,,orphadata,ORPHA:261330
,,84163,GTF2IRD2,,orphadata,ORPHA:904
,,1788,DNMT3A,,orphadata,ORPHA:404443
,,3123,HLA-DRB1,,orphadata,ORPHA:397
,,374969,SVBP,,orphadata,ORPHA:528084
,,10492,SYNCRIP,,orphadata,ORPHA:528084
,,155382,VPS37D,,orphadata,ORPHA:904
,,4089,SMAD4,,orphadata,ORPHA:91387
,,64127,NOD2,,orphadata,ORPHA:90340
,,5500,PPP1CB,-,mim2gene,OMIM:617506
,,79576,NKAP,-,mim2gene,OMIM:301039
,,27161,AGO2,,orphadata,ORPHA:528084
,,4087,SMAD2,,orphadata,ORPHA:91387
,,7798,LUZP1,,orphadata,ORPHA:1606
,,2316,FLNA,,orphadata,ORPHA:98892
,,10516,FBLN5,,orphadata,ORPHA:90348
,,4638,MYLK,-,mim2gene,OMIM:613780
,,7046,TGFBR1,,orphadata,ORPHA:60030
,,113246,C12ORF57,-,mim2gene,OMIM:218340
,,160418,TMTC3,,orphadata,ORPHA:98892
,,6045,RNF2,,orphadata,ORPHA:528084
,,8936,WASF1,,orphadata,ORPHA:528084
,,2301,FOXE3,,orphadata,ORPHA:91387
,,51726,DNAJB11,,orphadata,ORPHA:730
,,83854,ANGPTL6,,orphadata,ORPHA:231160
,,7042,TGFB2,-,mim2gene,OMIM:614816
,,10526,IPO8,-,mim2gene,OMIM:619472
,,1289,COL5A1,,orphadata,ORPHA:287
,,22854,NTNG1,,orphadata,ORPHA:528084
,,1146,CHRNG,,orphadata,ORPHA:2990
,,286053,NSMCE2,-,mim2gene,OMIM:617253
,,4638,MYLK,,orphadata,ORPHA:91387
,,6711,SPTBN1,,orphadata,ORPHA:528084
,,4849,CNOT3,,orphadata,ORPHA:528084
,,833,CARS1,-,mim2gene,OMIM:618891
,,2074,ERCC6,,orphadata,ORPHA:90324
,,2563,GABRD,,orphadata,ORPHA:1606
,,6497,SKI,,orphadata,ORPHA:1606
,,10075,HUWE1,,orphadata,ORPHA:528084
,,4131,MAP1B,,orphadata,ORPHA:98892
,,1277,COL1A1,-,mim2gene,OMIM:166200
,,23493,HEY2,,orphadata,ORPHA:91387
,,3190,HNRNPK,,orphadata,ORPHA:352665
,,284058,KANSL1,,orphadata,ORPHA:363958
,,84148,KAT8,,orphadata,ORPHA:528084
,,7461,CLIP2,,orphadata,ORPHA:904
,,9739,SETD1A,,orphadata,ORPHA:528084
,,10535,RNASEH2A,,orphadata,ORPHA:51
,,51399,TRAPPC4,,orphadata,ORPHA:528084
,,27125,AFF4,,orphadata,ORPHA:444077
,,9569,GTF2IRD1,,orphadata,ORPHA:904
,,11277,TREX1,,orphadata,ORPHA:51
,,59,ACTA2,-,mim2gene,OMIM:614042
,,165,AEBP1,,orphadata,ORPHA:536532
,,3720,JARID2,,orphadata,ORPHA:528084
,,2200,FBN1,-,mim2gene,OMIM:154700
HP:0004959,Descending thoracic aorta aneurysm,,,,,
,,4087,SMAD2,,orphadata,ORPHA:91387
,,4638,MYLK,,orphadata,ORPHA:91387
,,7046,TGFBR1,,orphadata,ORPHA:91387
,,7048,TGFBR2,,orphadata,ORPHA:91387
,,4015,LOX,,orphadata,ORPHA:91387
,,59,ACTA2,,orphadata,ORPHA:91387
,,7048,TGFBR2,-,mim2gene,OMIM:610168
,,4088,SMAD3,,orphadata,ORPHA:91387
,,4629,MYH11,,orphadata,ORPHA:91387
,,4629,MYH11,,orphadata,ORPHA:229
,,4144,MAT2A,,orphadata,ORPHA:91387
,,7043,TGFB3,,orphadata,ORPHA:91387
,,2200,FBN1,,orphadata,ORPHA:91387
,,7042,TGFB2,,orphadata,ORPHA:91387
,,2301,FOXE3,,orphadata,ORPHA:91387
,,4089,SMAD4,,orphadata,ORPHA:91387
,,2006,ELN,,orphadata,ORPHA:91387
,,5592,PRKG1,,orphadata,ORPHA:91387
,,8076,MFAP5,,orphadata,ORPHA:91387
,,23493,HEY2,,orphadata,ORPHA:91387
HP:0004960,Absent pulmonary artery,,,,,
,,10491,CRTAP,-,mim2gene,OMIM:610682
HP:0004961,Pulmonary artery sling,,,,,
,,9839,ZEB2,,orphadata,ORPHA:261552
,,55181,SMG8,-,mim2gene,OMIM:619268
,,9839,ZEB2,-,mim2gene,OMIM:235730
,,9839,ZEB2,,orphadata,ORPHA:261537
HP:0004962,Thoracic aorta calcification,,,,,
,,1482,NKX2-5,,orphadata,ORPHA:402075
,,64135,IFIH1,-,mim2gene,OMIM:182250
,,4091,SMAD6,,orphadata,ORPHA:402075
,,4851,NOTCH1,,orphadata,ORPHA:402075
,,140628,GATA5,,orphadata,ORPHA:402075
HP:0004963,Calcification of the aorta,,,,,
,,26119,LDLRAP1,,orphadata,ORPHA:391665
,,64241,ABCG8,,orphadata,ORPHA:391665
,,368,ABCC6,,orphadata,ORPHA:51608
,,1482,NKX2-5,,orphadata,ORPHA:402075
,,79621,RNASEH2B,,orphadata,ORPHA:51
,,4091,SMAD6,-,mim2gene,OMIM:614823
,,4091,SMAD6,,orphadata,ORPHA:402075
,,10568,SLC34A2,,orphadata,ORPHA:60025
,,10535,RNASEH2A,,orphadata,ORPHA:51
,,2629,GBA,-,mim2gene,OMIM:231005
,,4851,NOTCH1,,orphadata,ORPHA:402075
,,140628,GATA5,,orphadata,ORPHA:402075
,,255738,PCSK9,,orphadata,ORPHA:391665
,,11277,TREX1,,orphadata,ORPHA:51
,,84153,RNASEH2C,,orphadata,ORPHA:51
,,2629,GBA,,orphadata,ORPHA:2072
,,5167,ENPP1,,orphadata,ORPHA:51608
,,64135,IFIH1,-,mim2gene,OMIM:182250
,,103,ADAR,,orphadata,ORPHA:51
,,338,APOB,,orphadata,ORPHA:391665
,,3949,LDLR,,orphadata,ORPHA:391665
,,64135,IFIH1,,orphadata,ORPHA:51
,,64240,ABCG5,,orphadata,ORPHA:391665
,,25939,SAMHD1,,orphadata,ORPHA:51
HP:0004964,Pulmonary arterial medial hypertrophy,,,,,
,,659,BMPR2,-,mim2gene,OMIM:178600
,,3977,LIFR,-,mim2gene,OMIM:601559
HP:0004969,Peripheral pulmonary artery stenosis,,,,,
,,4256,MGP,-,mim2gene,OMIM:245150
,,182,JAG1,question,mim2gene,OMIM:617992
,,2006,ELN,,orphadata,ORPHA:90348
,,9652,TTC37,,orphadata,ORPHA:84064
,,30008,EFEMP2,,orphadata,ORPHA:90349
,,51085,MLXIPL,,orphadata,ORPHA:904
,,84163,GTF2IRD2,,orphadata,ORPHA:904
,,8468,FKBP6,,orphadata,ORPHA:904
,,10516,FBLN5,,orphadata,ORPHA:90349
,,2006,ELN,-,mim2gene,OMIM:194050
,,6804,STX1A,,orphadata,ORPHA:904
,,84720,PIGO,-,mim2gene,OMIM:614749
,,5832,ALDH18A1,,orphadata,ORPHA:90348
,,51085,MLXIPL,-,mim2gene,OMIM:194050
,,4853,NOTCH2,-,mim2gene,OMIM:610205
,,6499,SKIV2L,,orphadata,ORPHA:84064
,,9487,PIGL,-,mim2gene,OMIM:280000
,,2260,FGFR1,-,mim2gene,OMIM:613001
,,112752,IFT43,question,mim2gene,OMIM:614099
,,155382,VPS37D,,orphadata,ORPHA:904
,,182,JAG1,-,mim2gene,OMIM:118450
,,9031,BAZ1B,,orphadata,ORPHA:904
,,5500,PPP1CB,-,mim2gene,OMIM:617506
,,23556,PIGN,,orphadata,ORPHA:280633
,,2006,ELN,,orphadata,ORPHA:904
,,57551,TAOK1,-,mim2gene,OMIM:619575
,,9275,BCL7B,,orphadata,ORPHA:904
,,135886,TMEM270,,orphadata,ORPHA:904
,,2969,GTF2I,,orphadata,ORPHA:904
,,54880,BCOR,,orphadata,ORPHA:2712
,,92002,CCNQ,-,mim2gene,OMIM:300707
,,653361,NCF1,,orphadata,ORPHA:904
,,155368,METTL27,,orphadata,ORPHA:904
,,26608,TBL2,,orphadata,ORPHA:904
,,7461,CLIP2,,orphadata,ORPHA:904
,,10516,FBLN5,,orphadata,ORPHA:90348
,,5982,RFC2,,orphadata,ORPHA:904
,,114049,BUD23,,orphadata,ORPHA:904
,,9569,GTF2IRD1,,orphadata,ORPHA:904
,,3984,LIMK1,,orphadata,ORPHA:904
,,7319,UBE2A,,orphadata,ORPHA:163956
,,4052,LTBP1,,orphadata,ORPHA:90349
,,7458,EIF4H,,orphadata,ORPHA:904
,,84277,DNAJC30,,orphadata,ORPHA:904
HP:0004970,Ascending tubular aorta aneurysm,,,,,
,,9968,MED12,-,mim2gene,OMIM:309520
,,7048,TGFBR2,-,mim2gene,OMIM:610168
,,126792,B3GALT6,,orphadata,ORPHA:536467
,,2332,FMR1,,orphadata,ORPHA:908
,,2972,BRF1,,orphadata,ORPHA:444072
,,4629,MYH11,-,mim2gene,OMIM:132900
,,2200,FBN1,,orphadata,ORPHA:284979
,,10516,FBLN5,-,mim2gene,OMIM:219100
,,10269,ZMPSTE24,,orphadata,ORPHA:1662
,,4838,NODAL,-,mim2gene,OMIM:270100
,,4000,LMNA,,orphadata,ORPHA:1662
,,6945,MLX,,orphadata,ORPHA:3287
,,59,ACTA2,-,mim2gene,OMIM:614042
,,3106,HLA-B,,orphadata,ORPHA:3287
,,3593,IL12B,,orphadata,ORPHA:3287
,,4088,SMAD3,,orphadata,ORPHA:284984
,,4088,SMAD3,-,mim2gene,OMIM:613795
,,7042,TGFB2,-,mim2gene,OMIM:614816
,,10526,IPO8,-,mim2gene,OMIM:619472
,,1281,COL3A1,,orphadata,ORPHA:286
,,2200,FBN1,-,mim2gene,OMIM:154700
,,59,ACTA2,-,mim2gene,OMIM:611788
HP:0004971,Pulmonary artery hypoplasia,,,,,
,,118856,MMP21,-,mim2gene,OMIM:616749
,,4256,MGP,-,mim2gene,OMIM:245150
,,10157,AASS,,orphadata,ORPHA:2203
,,4625,MYH7,-,mim2gene,OMIM:613426
,,10293,TRAIP,-,mim2gene,OMIM:616777
,,137814,NKX2-6,,orphadata,ORPHA:3384
,,23129,PLXND1,,orphadata,ORPHA:3384
HP:0005112,Abdominal aortic aneurysm,,,,,
,,26191,PTPN22,,orphadata,ORPHA:397
,,286053,NSMCE2,-,mim2gene,OMIM:617253
,,4638,MYLK,,orphadata,ORPHA:91387
,,8974,P4HA2,,orphadata,ORPHA:397
,,7046,TGFBR1,,orphadata,ORPHA:91387
,,3123,HLA-DRB1,,orphadata,ORPHA:397
,,4015,LOX,,orphadata,ORPHA:91387
,,59,ACTA2,,orphadata,ORPHA:91387
,,4088,SMAD3,,orphadata,ORPHA:91387
,,4015,LOX,-,mim2gene,OMIM:617168
,,4144,MAT2A,,orphadata,ORPHA:91387
,,7043,TGFB3,,orphadata,ORPHA:91387
,,4089,SMAD4,,orphadata,ORPHA:91387
,,4088,SMAD3,-,mim2gene,OMIM:613795
,,2006,ELN,,orphadata,ORPHA:91387
,,3106,HLA-B,,orphadata,ORPHA:397
,,23493,HEY2,,orphadata,ORPHA:91387
,,4087,SMAD2,,orphadata,ORPHA:91387
,,7048,TGFBR2,,orphadata,ORPHA:91387
,,7048,TGFBR2,-,mim2gene,OMIM:610168
,,5592,PRKG1,-,mim2gene,OMIM:615436
,,4629,MYH11,,orphadata,ORPHA:91387
,,2200,FBN1,,orphadata,ORPHA:91387
,,7042,TGFB2,,orphadata,ORPHA:91387
,,4088,SMAD3,,orphadata,ORPHA:284984
,,2301,FOXE3,,orphadata,ORPHA:91387
,,5592,PRKG1,,orphadata,ORPHA:91387
,,8076,MFAP5,,orphadata,ORPHA:91387
HP:0005113,Aortic arch aneurysm,,,,,
,,51085,MLXIPL,,orphadata,ORPHA:904
,,84163,GTF2IRD2,,orphadata,ORPHA:904
,,8468,FKBP6,,orphadata,ORPHA:904
,,10630,PDPN,,orphadata,ORPHA:1606
,,1482,NKX2-5,,orphadata,ORPHA:402075
,,5590,PRKCZ,,orphadata,ORPHA:1606
,,3339,HSPG2,,orphadata,ORPHA:1606
,,6804,STX1A,,orphadata,ORPHA:904
,,23013,SPEN,,orphadata,ORPHA:1606
,,4015,LOX,-,mim2gene,OMIM:617168
,,63976,PRDM16,,orphadata,ORPHA:1606
,,473,RERE,,orphadata,ORPHA:1606
,,55636,CHD7,,orphadata,ORPHA:138
,,2563,GABRD,,orphadata,ORPHA:1606
,,6497,SKI,,orphadata,ORPHA:1606
,,8514,KCNAB2,,orphadata,ORPHA:1606
,,155382,VPS37D,,orphadata,ORPHA:904
,,9031,BAZ1B,,orphadata,ORPHA:904
,,10277,UBE4B,,orphadata,ORPHA:1606
,,2006,ELN,,orphadata,ORPHA:904
,,23013,SPEN,,orphadata,ORPHA:1606
,,9723,SEMA3E,,orphadata,ORPHA:138
,,9275,BCL7B,,orphadata,ORPHA:904
,,135886,TMEM270,,orphadata,ORPHA:904
,,2969,GTF2I,,orphadata,ORPHA:904
,,54897,CASZ1,,orphadata,ORPHA:1606
,,7798,LUZP1,,orphadata,ORPHA:1606
,,653361,NCF1,,orphadata,ORPHA:904
,,155368,METTL27,,orphadata,ORPHA:904
,,26608,TBL2,,orphadata,ORPHA:904
,,7461,CLIP2,,orphadata,ORPHA:904
,,3756,KCNH1,-,mim2gene,OMIM:135500
,,5982,RFC2,,orphadata,ORPHA:904
,,7048,TGFBR2,-,mim2gene,OMIM:610168
,,4091,SMAD6,,orphadata,ORPHA:402075
,,114049,BUD23,,orphadata,ORPHA:904
,,4851,NOTCH1,,orphadata,ORPHA:402075
,,9569,GTF2IRD1,,orphadata,ORPHA:904
,,140628,GATA5,,orphadata,ORPHA:402075
,,3984,LIMK1,,orphadata,ORPHA:904
,,7458,EIF4H,,orphadata,ORPHA:904
,,84277,DNAJC30,,orphadata,ORPHA:904
,,8510,MMP23B,,orphadata,ORPHA:1606
HP:0005151,Preductal coarctation of the aorta,,,,,
,,2737,GLI3,-,mim2gene,OMIM:146510
HP:0005301,Persistent left superior vena cava,,,,,
,,54768,HYDIN,,orphadata,ORPHA:244
,,51364,ZMYND10,,orphadata,ORPHA:244
,,5567,PRKACB,-,mim2gene,OMIM:619143
,,92749,DRC1,,orphadata,ORPHA:244
,,10743,RAI1,,orphadata,ORPHA:477817
,,27019,DNAI1,,orphadata,ORPHA:244
