HPO Accession,HPO Term,Gene Symbol,Source,Source ID
HP:0001627,Abnormal heart morphology,AGK,mim2gene,OMIM:212350
HP:0001627,Abnormal heart morphology,TSFM,mim2gene,OMIM:610505
HP:0001627,Abnormal heart morphology,SLC25A24,mim2gene,OMIM:612289
HP:0001627,Abnormal heart morphology,PACS2,mim2gene,OMIM:618067
HP:0001627,Abnormal heart morphology,HADHA,mim2gene,OMIM:609015
HP:0001627,Abnormal heart morphology,PSMB8,mim2gene,OMIM:256040
HP:0001627,Abnormal heart morphology,NKX2-6,mim2gene,OMIM:217095
HP:0001627,Abnormal heart morphology,CHRM3,mim2gene,OMIM:100100
HP:0001627,Abnormal heart morphology,KMT2D,mim2gene,OMIM:147920
HP:0001627,Abnormal heart morphology,BBS2,mim2gene,OMIM:615981
HP:0001627,Abnormal heart morphology,TTN,mim2gene,OMIM:611705
HP:0001627,Abnormal heart morphology,TRDN,mim2gene,OMIM:604772
HP:0001627,Abnormal heart morphology,NF1,mim2gene,OMIM:601321
HP:0001627,Abnormal heart morphology,TTC7A,mim2gene,OMIM:243150
HP:0001627,Abnormal heart morphology,ARCN1,mim2gene,OMIM:617164
HP:0001627,Abnormal heart morphology,FIBP,mim2gene,OMIM:617107
HP:0001627,Abnormal heart morphology,ND6,mim2gene,OMIM:540000
HP:0001627,Abnormal heart morphology,FANCE,mim2gene,OMIM:600901
HP:0001627,Abnormal heart morphology,FANCA,mim2gene,OMIM:227650
HP:0001627,Abnormal heart morphology,SKI,mim2gene,OMIM:182212
HP:0001627,Abnormal heart morphology,MEOX1,mim2gene,OMIM:214300
HP:0001627,Abnormal heart morphology,TKFC,mim2gene,OMIM:618805
HP:0001627,Abnormal heart morphology,FANCB,mim2gene,OMIM:300514
HP:0001627,Abnormal heart morphology,SPTBN1,mim2gene,OMIM:619475
HP:0001627,Abnormal heart morphology,MYBPC3,mim2gene,OMIM:615396
HP:0001627,Abnormal heart morphology,TNXB,mim2gene,OMIM:606408
HP:0001627,Abnormal heart morphology,HRAS,mim2gene,OMIM:218040
HP:0001627,Abnormal heart morphology,MFAP5,mim2gene,OMIM:616166
HP:0001627,Abnormal heart morphology,ARID1B,mim2gene,OMIM:135900
HP:0001627,Abnormal heart morphology,POMT2,mim2gene,OMIM:613156
HP:0001627,Abnormal heart morphology,COL1A2,mim2gene,OMIM:225320
HP:0001627,Abnormal heart morphology,PCCB,mim2gene,OMIM:606054
HP:0001627,Abnormal heart morphology,FANCD2,mim2gene,OMIM:227646
HP:0001627,Abnormal heart morphology,PEX5,mim2gene,OMIM:214110
HP:0001627,Abnormal heart morphology,CSGALNACT1,mim2gene,OMIM:618870
HP:0001627,Abnormal heart morphology,MYH8,mim2gene,OMIM:608837
HP:0001627,Abnormal heart morphology,SCO2,mim2gene,OMIM:604377
HP:0001627,Abnormal heart morphology,HEXB,mim2gene,OMIM:268800
HP:0001627,Abnormal heart morphology,NKX2-5,mim2gene,OMIM:187500
HP:0001627,Abnormal heart morphology,CHKB,mim2gene,OMIM:602541
HP:0001627,Abnormal heart morphology,PIGF,mim2gene,OMIM:619356
HP:0001627,Abnormal heart morphology,ABCA1,mim2gene,OMIM:205400
HP:0001627,Abnormal heart morphology,CCDC174,mim2gene,OMIM:616816
HP:0001627,Abnormal heart morphology,HBB,mim2gene,OMIM:603903
HP:0001627,Abnormal heart morphology,GATA5,mim2gene,OMIM:617912
HP:0001627,Abnormal heart morphology,IFT172,mim2gene,OMIM:619471
HP:0001627,Abnormal heart morphology,MEFV,mim2gene,OMIM:249100
HP:0001627,Abnormal heart morphology,KYNU,mim2gene,OMIM:617661
HP:0001627,Abnormal heart morphology,FOXRED1,mim2gene,OMIM:618241
HP:0001627,Abnormal heart morphology,DSG2,mim2gene,OMIM:610193
HP:0001627,Abnormal heart morphology,TAPT1,mim2gene,OMIM:616897
HP:0001627,Abnormal heart morphology,PTCH1,mim2gene,OMIM:109400
HP:0001627,Abnormal heart morphology,CCNQ,mim2gene,OMIM:300707
HP:0001627,Abnormal heart morphology,CBS,mim2gene,OMIM:236200
HP:0001627,Abnormal heart morphology,PIGT,mim2gene,OMIM:615398
HP:0001627,Abnormal heart morphology,DNAJC21,mim2gene,OMIM:260400
HP:0001627,Abnormal heart morphology,TNNI3,mim2gene,OMIM:613286
HP:0001627,Abnormal heart morphology,CFAP52,mim2gene,OMIM:619607
HP:0001627,Abnormal heart morphology,TMEM260,mim2gene,OMIM:617478
HP:0001627,Abnormal heart morphology,EP300,mim2gene,OMIM:180849
HP:0001627,Abnormal heart morphology,SMC3,mim2gene,OMIM:610759
HP:0001627,Abnormal heart morphology,ACAD8,mim2gene,OMIM:611283
HP:0001627,Abnormal heart morphology,POR,mim2gene,OMIM:207410
HP:0001627,Abnormal heart morphology,POGZ,mim2gene,OMIM:616364
HP:0001627,Abnormal heart morphology,GATB,mim2gene,OMIM:618838
HP:0001627,Abnormal heart morphology,G6PC3,mim2gene,OMIM:612541
HP:0001627,Abnormal heart morphology,ACVR2B,mim2gene,OMIM:613751
HP:0001627,Abnormal heart morphology,KDM6A,mim2gene,OMIM:300867
HP:0001627,Abnormal heart morphology,ACTN2,mim2gene,OMIM:618654
HP:0001627,Abnormal heart morphology,PKD2,mim2gene,OMIM:613095
HP:0001627,Abnormal heart morphology,JUP,mim2gene,OMIM:601214
HP:0001627,Abnormal heart morphology,RBM20,mim2gene,OMIM:613172
HP:0001627,Abnormal heart morphology,FCGR2B,mim2gene,OMIM:152700
HP:0001627,Abnormal heart morphology,FOXF1,mim2gene,OMIM:265380
HP:0001627,Abnormal heart morphology,GPC6,mim2gene,OMIM:258315
HP:0001627,Abnormal heart morphology,RBCK1,mim2gene,OMIM:615895
HP:0001627,Abnormal heart morphology,PPCS,mim2gene,OMIM:618189
HP:0001627,Abnormal heart morphology,CRB2,mim2gene,OMIM:219730
HP:0001627,Abnormal heart morphology,MRPS14,mim2gene,OMIM:618378
HP:0001627,Abnormal heart morphology,TALDO1,mim2gene,OMIM:606003
HP:0001627,Abnormal heart morphology,MEGF8,mim2gene,OMIM:614976
HP:0001627,Abnormal heart morphology,RPL35A,mim2gene,OMIM:612528
HP:0001627,Abnormal heart morphology,LRP12,mim2gene,OMIM:164310
HP:0001627,Abnormal heart morphology,PSMD12,mim2gene,OMIM:617516
HP:0001627,Abnormal heart morphology,ASXL2,mim2gene,OMIM:617190
HP:0001627,Abnormal heart morphology,SMO,mim2gene,OMIM:241800
HP:0001627,Abnormal heart morphology,COQ2,mim2gene,OMIM:607426
HP:0001627,Abnormal heart morphology,NOTCH2,mim2gene,OMIM:102500
HP:0001627,Abnormal heart morphology,MRAS,mim2gene,OMIM:618499
HP:0001627,Abnormal heart morphology,IDUA,mim2gene,OMIM:607014
HP:0001627,Abnormal heart morphology,GATAD1,mim2gene,OMIM:614672
HP:0001627,Abnormal heart morphology,PCGF2,mim2gene,OMIM:618371
HP:0001627,Abnormal heart morphology,PLVAP,mim2gene,OMIM:618183
HP:0001627,Abnormal heart morphology,TTN,mim2gene,OMIM:613765
HP:0001627,Abnormal heart morphology,MED25,mim2gene,OMIM:616449
HP:0001627,Abnormal heart morphology,FANCC,mim2gene,OMIM:227645
HP:0001627,Abnormal heart morphology,PHYH,mim2gene,OMIM:266500
HP:0001627,Abnormal heart morphology,AARS2,mim2gene,OMIM:614096
HP:0001627,Abnormal heart morphology,ALG9,mim2gene,OMIM:263210
HP:0001627,Abnormal heart morphology,ARSB,mim2gene,OMIM:253200
HP:0001627,Abnormal heart morphology,CCDC103,mim2gene,OMIM:614679
HP:0001627,Abnormal heart morphology,PIGO,mim2gene,OMIM:614749
HP:0001627,Abnormal heart morphology,CLCN3,mim2gene,OMIM:619512
HP:0001627,Abnormal heart morphology,SMARCA4,mim2gene,OMIM:614609
HP:0001627,Abnormal heart morphology,TGFBR1,mim2gene,OMIM:609192
HP:0001627,Abnormal heart morphology,SGSH,mim2gene,OMIM:252900
HP:0001627,Abnormal heart morphology,DDX6,mim2gene,OMIM:618653
HP:0001627,Abnormal heart morphology,BRAF,mim2gene,OMIM:613706
HP:0001627,Abnormal heart morphology,EPG5,mim2gene,OMIM:242840
HP:0001627,Abnormal heart morphology,NEK8,mim2gene,OMIM:615415
HP:0001627,Abnormal heart morphology,BCS1L,mim2gene,OMIM:124000
HP:0001627,Abnormal heart morphology,CSRP3,mim2gene,OMIM:612124
HP:0001627,Abnormal heart morphology,MYH7,mim2gene,OMIM:160500
HP:0001627,Abnormal heart morphology,DNAL1,mim2gene,OMIM:614017
HP:0001627,Abnormal heart morphology,SUFU,mim2gene,OMIM:109400
HP:0001627,Abnormal heart morphology,MLXIPL,mim2gene,OMIM:194050
HP:0001627,Abnormal heart morphology,ABCD4,mim2gene,OMIM:614857
HP:0001627,Abnormal heart morphology,ABCC9,mim2gene,OMIM:608569
HP:0001627,Abnormal heart morphology,BRAF,mim2gene,OMIM:163950
HP:0001627,Abnormal heart morphology,XRCC4,mim2gene,OMIM:616541
HP:0001627,Abnormal heart morphology,MGME1,mim2gene,OMIM:615084
HP:0001627,Abnormal heart morphology,FBXW11,mim2gene,OMIM:618914
HP:0001627,Abnormal heart morphology,IGF2,mim2gene,OMIM:130650
HP:0001627,Abnormal heart morphology,DGCR6,mim2gene,OMIM:192430
HP:0001627,Abnormal heart morphology,TBX1,mim2gene,OMIM:217095
HP:0001627,Abnormal heart morphology,STAMBP,mim2gene,OMIM:614261
HP:0001627,Abnormal heart morphology,FHOD3,mim2gene,OMIM:619402
HP:0001627,Abnormal heart morphology,ESS2,mim2gene,OMIM:192430
HP:0001627,Abnormal heart morphology,TNNI3,mim2gene,OMIM:611880
HP:0001627,Abnormal heart morphology,FADD,mim2gene,OMIM:613759
HP:0001627,Abnormal heart morphology,PKDCC,mim2gene,OMIM:618821
HP:0001627,Abnormal heart morphology,ALMS1,mim2gene,OMIM:203800
HP:0001627,Abnormal heart morphology,PBX1,mim2gene,OMIM:617641
HP:0001627,Abnormal heart morphology,DNMT3A,mim2gene,OMIM:615879
HP:0001627,Abnormal heart morphology,HDAC4,mim2gene,OMIM:600430
HP:0001627,Abnormal heart morphology,SPEN,mim2gene,OMIM:619312
HP:0001627,Abnormal heart morphology,RSPO2,mim2gene,OMIM:618021
HP:0001627,Abnormal heart morphology,LONP1,mim2gene,OMIM:600373
HP:0001627,Abnormal heart morphology,FGFR2,mim2gene,OMIM:207410
HP:0001627,Abnormal heart morphology,ABL1,mim2gene,OMIM:617602
HP:0001627,Abnormal heart morphology,MYH7,mim2gene,OMIM:255310
HP:0001627,Abnormal heart morphology,CFAP300,mim2gene,OMIM:618063
HP:0001627,Abnormal heart morphology,ZNF699,mim2gene,OMIM:619488
HP:0001627,Abnormal heart morphology,TASP1,mim2gene,OMIM:618950
HP:0001627,Abnormal heart morphology,SLC35A2,mim2gene,OMIM:300896
HP:0001627,Abnormal heart morphology,INTU,mim2gene,OMIM:617926
HP:0001627,Abnormal heart morphology,GDF1,mim2gene,OMIM:208530
HP:0001627,Abnormal heart morphology,NOTCH3,mim2gene,OMIM:130720
HP:0001627,Abnormal heart morphology,ATP6V0A2,mim2gene,OMIM:278250
HP:0001627,Abnormal heart morphology,ROR2,mim2gene,OMIM:113000
HP:0001627,Abnormal heart morphology,JAG1,mim2gene,OMIM:187500
HP:0001627,Abnormal heart morphology,RNU4ATAC,mim2gene,OMIM:616651
HP:0001627,Abnormal heart morphology,KAT8,mim2gene,OMIM:618974
HP:0001627,Abnormal heart morphology,NDUFS2,mim2gene,OMIM:618228
HP:0001627,Abnormal heart morphology,CTCF,mim2gene,OMIM:615502
HP:0001627,Abnormal heart morphology,WDPCP,mim2gene,OMIM:217085
HP:0001627,Abnormal heart morphology,COQ4,mim2gene,OMIM:616276
HP:0001627,Abnormal heart morphology,ERBB3,mim2gene,OMIM:607598
HP:0001627,Abnormal heart morphology,JPH2,mim2gene,OMIM:613873
HP:0001627,Abnormal heart morphology,DCAF8,mim2gene,OMIM:610100
HP:0001627,Abnormal heart morphology,FANCF,mim2gene,OMIM:603467
HP:0001627,Abnormal heart morphology,TAOK1,mim2gene,OMIM:619575
HP:0001627,Abnormal heart morphology,MRPS22,mim2gene,OMIM:611719
HP:0001627,Abnormal heart morphology,CHST14,mim2gene,OMIM:601776
HP:0001627,Abnormal heart morphology,ODAD1,mim2gene,OMIM:615067
HP:0001627,Abnormal heart morphology,FBN1,mim2gene,OMIM:608328
HP:0001627,Abnormal heart morphology,ATN1,mim2gene,OMIM:618494
HP:0001627,Abnormal heart morphology,INTS1,mim2gene,OMIM:618571
HP:0001627,Abnormal heart morphology,TANGO2,mim2gene,OMIM:616878
HP:0001627,Abnormal heart morphology,SEC31A,mim2gene,OMIM:618651
HP:0001627,Abnormal heart morphology,RYR1,mim2gene,OMIM:255310
HP:0001627,Abnormal heart morphology,TPM3,mim2gene,OMIM:255310
HP:0001627,Abnormal heart morphology,ZMYM2,mim2gene,OMIM:619522
HP:0001627,Abnormal heart morphology,TTC8,mim2gene,OMIM:615985
HP:0001627,Abnormal heart morphology,SF3B4,mim2gene,OMIM:154400
HP:0001627,Abnormal heart morphology,B3GLCT,mim2gene,OMIM:261540
HP:0001627,Abnormal heart morphology,FLNA,mim2gene,OMIM:300049
HP:0001627,Abnormal heart morphology,DGCR8,mim2gene,OMIM:192430
HP:0001627,Abnormal heart morphology,DDX11,mim2gene,OMIM:613398
HP:0001627,Abnormal heart morphology,OTUD6B,mim2gene,OMIM:617452
HP:0001627,Abnormal heart morphology,SPECC1L,mim2gene,OMIM:145420
HP:0001627,Abnormal heart morphology,BTK,mim2gene,OMIM:300755
HP:0001627,Abnormal heart morphology,PRKACB,mim2gene,OMIM:619143
HP:0001627,Abnormal heart morphology,FLCN,mim2gene,OMIM:610883
HP:0001627,Abnormal heart morphology,EOGT,mim2gene,OMIM:615297
HP:0001627,Abnormal heart morphology,SRCAP,mim2gene,OMIM:136140
HP:0001627,Abnormal heart morphology,BRAF,mim2gene,OMIM:115150
HP:0001627,Abnormal heart morphology,SDHA,mim2gene,OMIM:619259
HP:0001627,Abnormal heart morphology,NFE2L2,mim2gene,OMIM:617744
HP:0001627,Abnormal heart morphology,PKP2,mim2gene,OMIM:609040
HP:0001627,Abnormal heart morphology,MYH11,mim2gene,OMIM:132900
HP:0001627,Abnormal heart morphology,GDF1,mim2gene,OMIM:613854
HP:0001627,Abnormal heart morphology,NR2F2,mim2gene,OMIM:615779
HP:0001627,Abnormal heart morphology,PEX19,mim2gene,OMIM:614886
HP:0001627,Abnormal heart morphology,DCHS1,mim2gene,OMIM:607829
HP:0001627,Abnormal heart morphology,CASQ2,mim2gene,OMIM:604772
HP:0001627,Abnormal heart morphology,SYT2,mim2gene,OMIM:619461
HP:0001627,Abnormal heart morphology,GPC4,mim2gene,OMIM:312870
HP:0001627,Abnormal heart morphology,ATAD3A,mim2gene,OMIM:617183
HP:0001627,Abnormal heart morphology,INTU,mim2gene,OMIM:617925
HP:0001627,Abnormal heart morphology,COX5A,mim2gene,OMIM:619064
HP:0001627,Abnormal heart morphology,ALG1,mim2gene,OMIM:608540
HP:0001627,Abnormal heart morphology,TTN,mim2gene,OMIM:604145
HP:0001627,Abnormal heart morphology,TAFAZZIN,mim2gene,OMIM:302060
HP:0001627,Abnormal heart morphology,LIAS,mim2gene,OMIM:614462
HP:0001627,Abnormal heart morphology,LOX,mim2gene,OMIM:617168
HP:0001627,Abnormal heart morphology,DNAJC19,mim2gene,OMIM:610198
HP:0001627,Abnormal heart morphology,CALM3,mim2gene,OMIM:618782
HP:0001627,Abnormal heart morphology,NEU1,mim2gene,OMIM:256550
HP:0001627,Abnormal heart morphology,LRP2,mim2gene,OMIM:222448
HP:0001627,Abnormal heart morphology,CITED2,mim2gene,OMIM:614433
HP:0001627,Abnormal heart morphology,MYO18B,mim2gene,OMIM:616549
HP:0001627,Abnormal heart morphology,MYH7,mim2gene,OMIM:613426
HP:0001627,Abnormal heart morphology,NKX2-5,mim2gene,OMIM:614435
HP:0001627,Abnormal heart morphology,GLB1,mim2gene,OMIM:230500
HP:0001627,Abnormal heart morphology,STRA6,mim2gene,OMIM:601186
HP:0001627,Abnormal heart morphology,IDH2,mim2gene,OMIM:613657
HP:0001627,Abnormal heart morphology,FKRP,mim2gene,OMIM:613153
HP:0001627,Abnormal heart morphology,RPL15,mim2gene,OMIM:615550
HP:0001627,Abnormal heart morphology,IFT122,mim2gene,OMIM:218330
HP:0001627,Abnormal heart morphology,PLD1,mim2gene,OMIM:212093
HP:0001627,Abnormal heart morphology,PRKAR1A,mim2gene,OMIM:160980
HP:0001627,Abnormal heart morphology,ACTC1,mim2gene,OMIM:613424
HP:0001627,Abnormal heart morphology,SATB1,mim2gene,OMIM:619229
HP:0001627,Abnormal heart morphology,CCDC40,mim2gene,OMIM:613808
HP:0001627,Abnormal heart morphology,TRNS2,mim2gene,OMIM:540000
HP:0001627,Abnormal heart morphology,TTC37,mim2gene,OMIM:222470
HP:0001627,Abnormal heart morphology,SETBP1,mim2gene,OMIM:269150
HP:0001627,Abnormal heart morphology,SON,mim2gene,OMIM:617140
HP:0001627,Abnormal heart morphology,PUF60,mim2gene,OMIM:615583
HP:0001627,Abnormal heart morphology,CFC1,mim2gene,OMIM:605376
HP:0001627,Abnormal heart morphology,AMMECR1,mim2gene,OMIM:300990
HP:0001627,Abnormal heart morphology,HLA-DRB1,mim2gene,OMIM:181000
HP:0001627,Abnormal heart morphology,SVBP,mim2gene,OMIM:618569
HP:0001627,Abnormal heart morphology,PARS2,mim2gene,OMIM:618437
HP:0001627,Abnormal heart morphology,CSRP3,mim2gene,OMIM:607482
HP:0001627,Abnormal heart morphology,TRNW,mim2gene,OMIM:540000
HP:0001627,Abnormal heart morphology,PRKAR1A,mim2gene,OMIM:255960
HP:0001627,Abnormal heart morphology,TPM2,mim2gene,OMIM:255310
HP:0001627,Abnormal heart morphology,MYBPC3,mim2gene,OMIM:115197
HP:0001627,Abnormal heart morphology,KRAS,mim2gene,OMIM:609942
HP:0001627,Abnormal heart morphology,SCN5A,mim2gene,OMIM:601154
HP:0001627,Abnormal heart morphology,GATA1,mim2gene,OMIM:190685
HP:0001627,Abnormal heart morphology,CALCRL,mim2gene,OMIM:618773
HP:0001627,Abnormal heart morphology,CFAP298,mim2gene,OMIM:615500
HP:0001627,Abnormal heart morphology,TGFBR2,mim2gene,OMIM:610168
HP:0001627,Abnormal heart morphology,LMNB1,mim2gene,OMIM:619179
HP:0001627,Abnormal heart morphology,KCNQ1OT1,mim2gene,OMIM:130650
HP:0001627,Abnormal heart morphology,RAF1,mim2gene,OMIM:615916
HP:0001627,Abnormal heart morphology,PKD1L1,mim2gene,OMIM:617205
HP:0001627,Abnormal heart morphology,CPLX1,mim2gene,OMIM:194190
HP:0001627,Abnormal heart morphology,ITK,mim2gene,OMIM:613011
HP:0001627,Abnormal heart morphology,ROBO4,mim2gene,OMIM:618496
HP:0001627,Abnormal heart morphology,ACAD9,mim2gene,OMIM:611126
HP:0001627,Abnormal heart morphology,SCN5A,mim2gene,OMIM:614022
HP:0001627,Abnormal heart morphology,TRNF,mim2gene,OMIM:540000
HP:0001627,Abnormal heart morphology,NEK9,mim2gene,OMIM:617022
HP:0001627,Abnormal heart morphology,NDUFV2,mim2gene,OMIM:618229
HP:0001627,Abnormal heart morphology,SPEG,mim2gene,OMIM:615959
HP:0001627,Abnormal heart morphology,EFTUD2,mim2gene,OMIM:610536
HP:0001627,Abnormal heart morphology,CHST3,mim2gene,OMIM:143095
HP:0001627,Abnormal heart morphology,DNAI2,mim2gene,OMIM:612444
HP:0001627,Abnormal heart morphology,NOTCH1,mim2gene,OMIM:109730
HP:0001627,Abnormal heart morphology,TREX1,mim2gene,OMIM:152700
HP:0001627,Abnormal heart morphology,KIAA1109,mim2gene,OMIM:617822
HP:0001627,Abnormal heart morphology,GJA1,mim2gene,OMIM:164200
HP:0001627,Abnormal heart morphology,MED12,mim2gene,OMIM:309520
HP:0001627,Abnormal heart morphology,MYL2,mim2gene,OMIM:608758
HP:0001627,Abnormal heart morphology,PIGV,mim2gene,OMIM:239300
HP:0001627,Abnormal heart morphology,SMAD3,mim2gene,OMIM:613795
HP:0001627,Abnormal heart morphology,MYRF,mim2gene,OMIM:618280
HP:0001627,Abnormal heart morphology,ARL6,mim2gene,OMIM:209900
HP:0001627,Abnormal heart morphology,IFNG,mim2gene,OMIM:613254
HP:0001627,Abnormal heart morphology,CEP290,mim2gene,OMIM:611134
HP:0001627,Abnormal heart morphology,AGPAT2,mim2gene,OMIM:608594
HP:0001627,Abnormal heart morphology,CBL,mim2gene,OMIM:613563
HP:0001627,Abnormal heart morphology,HYLS1,mim2gene,OMIM:236680
HP:0001627,Abnormal heart morphology,ATP6V1E1,mim2gene,OMIM:617402
HP:0001627,Abnormal heart morphology,SCN1B,mim2gene,OMIM:615377
HP:0001627,Abnormal heart morphology,DGCR2,mim2gene,OMIM:192430
HP:0001627,Abnormal heart morphology,MIB1,mim2gene,OMIM:615092
HP:0001627,Abnormal heart morphology,MICU1,mim2gene,OMIM:615673
HP:0001627,Abnormal heart morphology,ATP5MK,mim2gene,OMIM:618683
HP:0001627,Abnormal heart morphology,FKRP,mim2gene,OMIM:607155
HP:0001627,Abnormal heart morphology,WDR37,mim2gene,OMIM:618652
HP:0001627,Abnormal heart morphology,MYOCD,mim2gene,OMIM:618719
HP:0001627,Abnormal heart morphology,CHRND,mim2gene,OMIM:253290
HP:0001627,Abnormal heart morphology,ADCY5,mim2gene,OMIM:606703
HP:0001627,Abnormal heart morphology,SIAH1,mim2gene,OMIM:619314
HP:0001627,Abnormal heart morphology,CFAP53,mim2gene,OMIM:614779
HP:0001627,Abnormal heart morphology,STAG2,mim2gene,OMIM:301022
HP:0001627,Abnormal heart morphology,BAG3,mim2gene,OMIM:613881
HP:0001627,Abnormal heart morphology,MKS1,mim2gene,OMIM:249000
HP:0001627,Abnormal heart morphology,TMCO1,mim2gene,OMIM:213980
HP:0001627,Abnormal heart morphology,JUP,mim2gene,OMIM:611528
HP:0001627,Abnormal heart morphology,NKX2-1,mim2gene,OMIM:610978
HP:0001627,Abnormal heart morphology,FTO,mim2gene,OMIM:612938
HP:0001627,Abnormal heart morphology,PRG4,mim2gene,OMIM:208250
HP:0001627,Abnormal heart morphology,FLNA,mim2gene,OMIM:309350
HP:0001627,Abnormal heart morphology,FASTKD2,mim2gene,OMIM:618855
HP:0001627,Abnormal heart morphology,BAG3,mim2gene,OMIM:612954
HP:0001627,Abnormal heart morphology,COX14,mim2gene,OMIM:619053
HP:0001627,Abnormal heart morphology,LMNA,mim2gene,OMIM:212112
HP:0001627,Abnormal heart morphology,TCTN3,mim2gene,OMIM:614815
HP:0001627,Abnormal heart morphology,HCCS,mim2gene,OMIM:309801
HP:0001627,Abnormal heart morphology,GALNS,mim2gene,OMIM:253000
HP:0001627,Abnormal heart morphology,GLI3,mim2gene,OMIM:146510
HP:0001627,Abnormal heart morphology,MIPEP,mim2gene,OMIM:617228
HP:0001627,Abnormal heart morphology,MYOZ2,mim2gene,OMIM:613838
HP:0001627,Abnormal heart morphology,POMT1,mim2gene,OMIM:609308
HP:0001627,Abnormal heart morphology,GBE1,mim2gene,OMIM:232500
HP:0001627,Abnormal heart morphology,C2CD3,mim2gene,OMIM:615948
HP:0001627,Abnormal heart morphology,LBR,mim2gene,OMIM:169400
HP:0001627,Abnormal heart morphology,UBE3B,mim2gene,OMIM:244450
HP:0001627,Abnormal heart morphology,NSD1,mim2gene,OMIM:117550
HP:0001627,Abnormal heart morphology,OTUD5,mim2gene,OMIM:301056
HP:0001627,Abnormal heart morphology,SNIP1,mim2gene,OMIM:614501
HP:0001627,Abnormal heart morphology,LMNA,mim2gene,OMIM:181350
HP:0001627,Abnormal heart morphology,GATA4,mim2gene,OMIM:614430
HP:0001627,Abnormal heart morphology,HADH,mim2gene,OMIM:231530
HP:0001627,Abnormal heart morphology,ATP6V1A,mim2gene,OMIM:617403
HP:0001627,Abnormal heart morphology,WFS1,mim2gene,OMIM:222300
HP:0001627,Abnormal heart morphology,NFS1,mim2gene,OMIM:619386
HP:0001627,Abnormal heart morphology,TCAP,mim2gene,OMIM:607487
HP:0001627,Abnormal heart morphology,DMD,mim2gene,OMIM:310200
HP:0001627,Abnormal heart morphology,CYTB,mim2gene,OMIM:540000
HP:0001627,Abnormal heart morphology,TFR2,mim2gene,OMIM:604250
HP:0001627,Abnormal heart morphology,ELAC2,mim2gene,OMIM:615440
HP:0001627,Abnormal heart morphology,GATA6,mim2gene,OMIM:217095
HP:0001627,Abnormal heart morphology,IGBP1,mim2gene,OMIM:300472
HP:0001627,Abnormal heart morphology,ASCC1,mim2gene,OMIM:616867
HP:0001627,Abnormal heart morphology,TSC2,mim2gene,OMIM:613254
HP:0001627,Abnormal heart morphology,GATA6,mim2gene,OMIM:187500
