HPO Accession,Disease ID,Gene Symbol,Disease,HPO Term
HP:0002180,DOID:1289,UBA1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,WARS,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SLC30A10,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SORL1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SH3TC2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PPP5C,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,DYNC1H1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,BEAN1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ELOVL4,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CST3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NDRG1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,HNRNPA1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,WDR45,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PLA2G6,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NEK1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ARL6IP1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ATXN7,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ITPR1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FIG4,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CYP7B1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ATXN3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,HEXA,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PSEN2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,DAGLA,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,DHTKD1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TBCE,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PINK1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NRROS,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,APP,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,STUB1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,YWHAQ,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,AFG3L2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,UCHL1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TPP1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SPG11,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ADAM10,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MAPT,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,VAPB,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,VPS13A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PUM1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,C9orf72,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SLC52A2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,AGTPBP1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,LRSAM1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ATXN2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,C9orf72,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SNCA,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,EIF4G1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TMEM175,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MAPT,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PPP2R2B,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ENTPD1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MORC2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,KIF1B,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MATR3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CLN3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SQSTM1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,AP4B1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CYP2U1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ATM,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,AP5Z1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MAPT,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SQSTM1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SLC12A6,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PPP2R2B,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MAPT,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TBK1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CYLD,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TMEM240,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SQSTM1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,GRN,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PANK2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,GIG25,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ATP6AP2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,UNC80,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,APP,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NEFL,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,DNAJC6,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,POLG,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MAG,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FARSB,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SCYL1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CTSF,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PRDM12,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CYP27B1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ECHS1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ZFYVE27,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SLC52A3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,COX6A1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ATXN2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,EGR2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,DAB1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ABCA7,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,KIF1C,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CHP1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PRPS1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,GSK3B,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SLC44A1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ERBB4,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,APP,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PUM1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ADAM10,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PRKCG,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,YWHAE,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PARK2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ELP3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,VPS41,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FUS,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,BICD2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,KCTD7,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SPTLC2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,UCHL1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PANK2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,VPS41,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ADPRHL2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,VPS13A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ANG,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,IREB2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SNCA,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ATL1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SLC25A46,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,RTN2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PSEN1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,EEF2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,EPRS,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ZFYVE26,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SNCAIP,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SNCA,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CLN5,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,HTT,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TIA1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ELP3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MFSD8,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ATN1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SMN1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NARS,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SNCAIP,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,DNAJC6,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ATM,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FBXO7,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NKX6-2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,HTT,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,EMC1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CYLD,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,C9orf72,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,THG1L,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,VPS13C,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,GJB1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FAT2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FBXO7,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TUBA4A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FUS,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TRIM2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TIA1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SMN1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MT-ND1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MME,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,C19orf12,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NOP56,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TDP2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SNX14,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,B4GALNT1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ASCC1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,IL2RA,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CHMP1A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SLC33A1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PRPH,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NHLRC1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TTBK2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PLD3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,APOE,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PRUNE,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,DNAJC13,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TPP1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,C1orf194,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,YWHAG,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FTL,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,KIF5A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SOD1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PARK7,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CHCHD10,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,HACE1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ELOVL5,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PRICKLE2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,LMNA,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SYNJ1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,UBQLN2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,REEP2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,LMNB2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CRAT,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SLC6A3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,KCNC1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ALS2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,WNK1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ACO2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FIG4,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,RAB10,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,DNM2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PPP5C,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CACNA1A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CACNA1A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CACNA1A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TECPR2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TSEN34,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TDP2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PRPH,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SLC9A1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CCNF,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SPG11,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PLD3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ELOVL4,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PLP1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,DNAJC3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PRX,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,HEXB,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FA2H,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,WDR45,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FTL,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MTPAP,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,EXOSC3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CHMP2B,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,A2M,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,COQ2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PFN1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,AGRN,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CHMP2B,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,DSTYK,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TNFRSF1A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,AP4E1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,LRRK2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NEFH,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TMEM230,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TRIP4,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,VPS53,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ATXN3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SLC6A3,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TSEN54,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,RARS2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CHMP1A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,RALGPS2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,L1CAM,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TBP,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TMEM240,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CSF1R,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,KCNA1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,YWHAZ,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TGM6,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SLC5A6,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,DNAJB2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PMP2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TGM6,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CACNA1A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NT5C2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TRPV4,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ATRIP,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TSEN34,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MPZ,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,CCDC88A,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,VRK1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PARK7,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NIPA1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,NEFH,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,PMPCA,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,COQ2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,TREM2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SETX,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,MT-ND1,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,OPTN,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,VPS35,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,VAPB,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,ALG14,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,BSCL2,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,KARS,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,FGF14,Neurodegenerative disease,neurodegeneration
HP:0002180,DOID:1289,SORL1,Neurodegenerative disease,neurodegeneration
HP:0002414,ICD10:Q05,MTHFR,ICD10:Q05,spina bifida
HP:0002414,DOID:0080016,MTHFR,Spina bifida,spina bifida
HP:0007263,DOID:1441,TTBK2,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,PLD3,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,CACNA1A,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,VPS41,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,BEAN1,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,ATXN2,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,TRPC3,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,ATN1,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,CACNA1G,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,PUM1,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,ATXN3,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,CACNA1A,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,ELOVL5,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,MME,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,KCNC3,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,ELOVL4,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,TGM6,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,ATXN2,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,TPP1,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,TDP2,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,ITPR1,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,STUB1,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,FAT2,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,SCYL1,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,TMEM240,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,PRKCG,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,NOP56,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,ATXN1,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,NOP56,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,GRM1,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,TBP,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,DAGLA,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,ATXN3,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,SNX14,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,ATXN7,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,CCDC88C,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,ATXN1,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,PPP2R2B,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,KCND3,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,EEF2,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007263,DOID:1441,AFG3L2,Autosomal dominant cerebellar ataxia,spinocerebellar atrophy
HP:0007313,DOID:1443,PLP1,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,FA2H,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,EIF2B5,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,AIMP1,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,EIF2B3,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,PLEKHG2,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,EIF2B5,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,ACER3,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,MLC1,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,POLR3A,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,GFAP,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,NKX6-2,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,EIF2B2,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,GJC2,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,EIF2B4,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,LMNB1,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,RNASET2,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,AIMP2,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,DEGS1,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,EIF2B1,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,EPRS,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,TMEM63A,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,EIF2B2,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,UFM1,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,POLR1C,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,CNP,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,VPS11,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,ASPA,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,LMNB1,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,C11orf73,Cerebral degeneration,cerebral degeneration
HP:0007313,DOID:1443,HEPACAM,Cerebral degeneration,cerebral degeneration
