HPO Accession,HPO Term,Gene Symbol,Source,Source ID
HP:0001627,Abnormal heart morphology,GLB1,orphadata,ORPHA:79255
HP:0001627,Abnormal heart morphology,GSN,orphadata,ORPHA:85448
HP:0001627,Abnormal heart morphology,DSG2,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,TRNW,orphadata,ORPHA:550
HP:0001627,Abnormal heart morphology,MYPN,orphadata,ORPHA:171881
HP:0001627,Abnormal heart morphology,IFNGR1,orphadata,ORPHA:117
HP:0001627,Abnormal heart morphology,EPHB4,orphadata,ORPHA:137667
HP:0001627,Abnormal heart morphology,CCND2,orphadata,ORPHA:83473
HP:0001627,Abnormal heart morphology,FOXH1,orphadata,ORPHA:93924
HP:0001627,Abnormal heart morphology,ADAM17,orphadata,ORPHA:294023
HP:0001627,Abnormal heart morphology,MKKS,orphadata,ORPHA:2473
HP:0001627,Abnormal heart morphology,PRTN3,orphadata,ORPHA:900
HP:0001627,Abnormal heart morphology,CYP27A1,orphadata,ORPHA:909
HP:0001627,Abnormal heart morphology,SEMA3E,orphadata,ORPHA:138
HP:0001627,Abnormal heart morphology,FHL2,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,RPL5,orphadata,ORPHA:124
HP:0001627,Abnormal heart morphology,TNXB,orphadata,ORPHA:230839
HP:0001627,Abnormal heart morphology,NDUFAF2,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,FGF8,orphadata,ORPHA:93924
HP:0001627,Abnormal heart morphology,IRAK1,orphadata,ORPHA:93552
HP:0001627,Abnormal heart morphology,UFD1,orphadata,ORPHA:567
HP:0001627,Abnormal heart morphology,EMD,orphadata,ORPHA:98863
HP:0001627,Abnormal heart morphology,POMT1,orphadata,ORPHA:86812
HP:0001627,Abnormal heart morphology,TACO1,orphadata,ORPHA:255241
HP:0001627,Abnormal heart morphology,BRAF,orphadata,ORPHA:1340
HP:0001627,Abnormal heart morphology,PIGT,orphadata,ORPHA:369837
HP:0001627,Abnormal heart morphology,ADORA2A,orphadata,ORPHA:363549
HP:0001627,Abnormal heart morphology,IGBP1,orphadata,ORPHA:52055
HP:0001627,Abnormal heart morphology,PEX1,orphadata,ORPHA:772
HP:0001627,Abnormal heart morphology,LDB3,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,SNRPN,orphadata,ORPHA:177907
HP:0001627,Abnormal heart morphology,PEX2,orphadata,ORPHA:772
HP:0001627,Abnormal heart morphology,SLC34A2,orphadata,ORPHA:60025
HP:0001627,Abnormal heart morphology,SMARCE1,orphadata,ORPHA:1465
HP:0001627,Abnormal heart morphology,SPRED1,orphadata,ORPHA:137605
HP:0001627,Abnormal heart morphology,RAF1,orphadata,ORPHA:500
HP:0001627,Abnormal heart morphology,TLL1,orphadata,ORPHA:99103
HP:0001627,Abnormal heart morphology,BUB3,orphadata,ORPHA:1052
HP:0001627,Abnormal heart morphology,SMAD3,orphadata,ORPHA:284984
HP:0001627,Abnormal heart morphology,NDUFS1,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,NEK1,orphadata,ORPHA:2751
HP:0001627,Abnormal heart morphology,DNAH1,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,CAVIN1,orphadata,ORPHA:528
HP:0001627,Abnormal heart morphology,TBCK,orphadata,ORPHA:488632
HP:0001627,Abnormal heart morphology,TDGF1,orphadata,ORPHA:220386
HP:0001627,Abnormal heart morphology,ABCC6,orphadata,ORPHA:758
HP:0001627,Abnormal heart morphology,TRNL1,orphadata,ORPHA:255210
HP:0001627,Abnormal heart morphology,DHCR7,orphadata,ORPHA:818
HP:0001627,Abnormal heart morphology,LOX,orphadata,ORPHA:91387
HP:0001627,Abnormal heart morphology,FAT4,orphadata,ORPHA:314679
HP:0001627,Abnormal heart morphology,STK36,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,RTL1,orphadata,ORPHA:254534
HP:0001627,Abnormal heart morphology,NDUFS3,orphadata,ORPHA:255241
HP:0001627,Abnormal heart morphology,TMEM270,orphadata,ORPHA:904
HP:0001627,Abnormal heart morphology,NDE1,orphadata,ORPHA:2177
HP:0001627,Abnormal heart morphology,LMNA,orphadata,ORPHA:2229
HP:0001627,Abnormal heart morphology,IL12A,orphadata,ORPHA:117
HP:0001627,Abnormal heart morphology,KAT6A,orphadata,ORPHA:457193
HP:0001627,Abnormal heart morphology,XYLT1,orphadata,ORPHA:1425
HP:0001627,Abnormal heart morphology,TBX1,orphadata,ORPHA:567
HP:0001627,Abnormal heart morphology,PUF60,orphadata,ORPHA:508488
HP:0001627,Abnormal heart morphology,HADHB,orphadata,ORPHA:746
HP:0001627,Abnormal heart morphology,GYG1,orphadata,ORPHA:263297
HP:0001627,Abnormal heart morphology,GAS8,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,TSC1,orphadata,ORPHA:538
HP:0001627,Abnormal heart morphology,PTEN,orphadata,ORPHA:79076
HP:0001627,Abnormal heart morphology,VPS13A,orphadata,ORPHA:2388
HP:0001627,Abnormal heart morphology,SNX10,orphadata,ORPHA:667
HP:0001627,Abnormal heart morphology,MCIDAS,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,PALB2,orphadata,ORPHA:84
HP:0001627,Abnormal heart morphology,PIGQ,orphadata,ORPHA:1934
HP:0001627,Abnormal heart morphology,DLL1,orphadata,ORPHA:93924
HP:0001627,Abnormal heart morphology,DLL1,orphadata,ORPHA:93925
HP:0001627,Abnormal heart morphology,ARFGEF2,orphadata,ORPHA:98892
HP:0001627,Abnormal heart morphology,FANCG,orphadata,ORPHA:84
HP:0001627,Abnormal heart morphology,FBN1,orphadata,ORPHA:284979
HP:0001627,Abnormal heart morphology,ACTC1,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,FGFR1,orphadata,ORPHA:93924
HP:0001627,Abnormal heart morphology,RPGRIP1L,orphadata,ORPHA:564
HP:0001627,Abnormal heart morphology,ARX,orphadata,ORPHA:1934
HP:0001627,Abnormal heart morphology,NF1,orphadata,ORPHA:97685
HP:0001627,Abnormal heart morphology,COX3,orphadata,ORPHA:550
HP:0001627,Abnormal heart morphology,ACTN2,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,PDPN,orphadata,ORPHA:1606
HP:0001627,Abnormal heart morphology,TDGF1,orphadata,ORPHA:93925
HP:0001627,Abnormal heart morphology,PHKA2,orphadata,ORPHA:264580
HP:0001627,Abnormal heart morphology,TBX1,orphadata,ORPHA:1727
HP:0001627,Abnormal heart morphology,NOTCH1,orphadata,ORPHA:974
HP:0001627,Abnormal heart morphology,CCR1,orphadata,ORPHA:117
HP:0001627,Abnormal heart morphology,NDUFB8,orphadata,ORPHA:70474
HP:0001627,Abnormal heart morphology,TMEM126B,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,COQ2,orphadata,ORPHA:255249
HP:0001627,Abnormal heart morphology,LEMD3,orphadata,ORPHA:166119
HP:0001627,Abnormal heart morphology,SOS2,orphadata,ORPHA:648
HP:0001627,Abnormal heart morphology,SEC24C,orphadata,ORPHA:567
HP:0001627,Abnormal heart morphology,ERCC2,orphadata,ORPHA:33364
HP:0001627,Abnormal heart morphology,MPL,orphadata,ORPHA:3319
HP:0001627,Abnormal heart morphology,TPM3,orphadata,ORPHA:171439
HP:0001627,Abnormal heart morphology,ARF1,orphadata,ORPHA:98892
HP:0001627,Abnormal heart morphology,TLL1,orphadata,ORPHA:99106
HP:0001627,Abnormal heart morphology,TMEM231,orphadata,ORPHA:564
HP:0001627,Abnormal heart morphology,PTPN22,orphadata,ORPHA:900
HP:0001627,Abnormal heart morphology,DNAAF6,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,B9D2,orphadata,ORPHA:564
HP:0001627,Abnormal heart morphology,APC2,orphadata,ORPHA:821
HP:0001627,Abnormal heart morphology,TMEM43,orphadata,ORPHA:98853
HP:0001627,Abnormal heart morphology,TRNK,orphadata,ORPHA:225
HP:0001627,Abnormal heart morphology,PCCA,orphadata,ORPHA:35
HP:0001627,Abnormal heart morphology,TMEM216,orphadata,ORPHA:2754
HP:0001627,Abnormal heart morphology,EPB42,orphadata,ORPHA:822
HP:0001627,Abnormal heart morphology,SMPD1,orphadata,ORPHA:77293
HP:0001627,Abnormal heart morphology,ATP6AP2,orphadata,ORPHA:93952
HP:0001627,Abnormal heart morphology,MAP2K1,orphadata,ORPHA:1340
HP:0001627,Abnormal heart morphology,INSR,orphadata,ORPHA:508
HP:0001627,Abnormal heart morphology,TAB2,orphadata,ORPHA:228410
HP:0001627,Abnormal heart morphology,CCDC39,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,FOXRED1,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,STAG2,orphadata,ORPHA:93925
HP:0001627,Abnormal heart morphology,CLEC7A,orphadata,ORPHA:1334
HP:0001627,Abnormal heart morphology,LAMA3,orphadata,ORPHA:79404
HP:0001627,Abnormal heart morphology,COL1A2,orphadata,ORPHA:230851
HP:0001627,Abnormal heart morphology,TGFBR2,orphadata,ORPHA:91387
HP:0001627,Abnormal heart morphology,ND1,orphadata,ORPHA:550
HP:0001627,Abnormal heart morphology,TDGF1,orphadata,ORPHA:280200
HP:0001627,Abnormal heart morphology,NDUFS4,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,CAV1,orphadata,ORPHA:528
HP:0001627,Abnormal heart morphology,FOXJ1,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,SLX4,orphadata,ORPHA:84
HP:0001627,Abnormal heart morphology,DMD,orphadata,ORPHA:98896
HP:0001627,Abnormal heart morphology,EXT2,orphadata,ORPHA:466926
HP:0001627,Abnormal heart morphology,RYR1,orphadata,ORPHA:597
HP:0001627,Abnormal heart morphology,MAP2K2,orphadata,ORPHA:638
HP:0001627,Abnormal heart morphology,POMT2,orphadata,ORPHA:370959
HP:0001627,Abnormal heart morphology,RPGR,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,MEFV,orphadata,ORPHA:342
HP:0001627,Abnormal heart morphology,TTN,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,WT1,orphadata,ORPHA:3097
HP:0001627,Abnormal heart morphology,FMR1,orphadata,ORPHA:449291
HP:0001627,Abnormal heart morphology,LMNA,orphadata,ORPHA:280365
HP:0001627,Abnormal heart morphology,LMBRD1,orphadata,ORPHA:79284
HP:0001627,Abnormal heart morphology,CBY1,orphadata,ORPHA:475
HP:0001627,Abnormal heart morphology,RNF135,orphadata,ORPHA:137634
HP:0001627,Abnormal heart morphology,CDH23,orphadata,ORPHA:91347
HP:0001627,Abnormal heart morphology,STX1A,orphadata,ORPHA:904
HP:0001627,Abnormal heart morphology,RBM20,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,PTPN11,orphadata,ORPHA:500
HP:0001627,Abnormal heart morphology,RSPH4A,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,SRCAP,orphadata,ORPHA:2044
HP:0001627,Abnormal heart morphology,LIPT1,orphadata,ORPHA:255241
HP:0001627,Abnormal heart morphology,DNAAF11,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,EGFR,orphadata,ORPHA:294023
HP:0001627,Abnormal heart morphology,PRKAR1A,orphadata,ORPHA:615
HP:0001627,Abnormal heart morphology,ODAD1,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,DES,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,KRAS,orphadata,ORPHA:648
HP:0001627,Abnormal heart morphology,LAMP2,orphadata,ORPHA:34587
HP:0001627,Abnormal heart morphology,OFD1,orphadata,ORPHA:2754
HP:0001627,Abnormal heart morphology,MYPN,orphadata,ORPHA:171439
HP:0001627,Abnormal heart morphology,ATAD3A,orphadata,ORPHA:496790
HP:0001627,Abnormal heart morphology,TBL2,orphadata,ORPHA:904
HP:0001627,Abnormal heart morphology,PIK3CA,orphadata,ORPHA:144
HP:0001627,Abnormal heart morphology,TBX1,orphadata,ORPHA:3303
HP:0001627,Abnormal heart morphology,ZFP57,orphadata,ORPHA:99886
HP:0001627,Abnormal heart morphology,TDGF1,orphadata,ORPHA:93926
HP:0001627,Abnormal heart morphology,ANKRD1,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,RASA2,orphadata,ORPHA:648
HP:0001627,Abnormal heart morphology,FANCM,orphadata,ORPHA:84
HP:0001627,Abnormal heart morphology,SMARCD1,orphadata,ORPHA:1465
HP:0001627,Abnormal heart morphology,SPATA5,orphadata,ORPHA:457351
HP:0001627,Abnormal heart morphology,HIBCH,orphadata,ORPHA:88639
HP:0001627,Abnormal heart morphology,GDF3,orphadata,ORPHA:2345
HP:0001627,Abnormal heart morphology,TSC2,orphadata,ORPHA:805
HP:0001627,Abnormal heart morphology,CCDC65,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,GAS1,orphadata,ORPHA:93924
HP:0001627,Abnormal heart morphology,RYR1,orphadata,ORPHA:423
HP:0001627,Abnormal heart morphology,PEX6,orphadata,ORPHA:772
HP:0001627,Abnormal heart morphology,MYLK,orphadata,ORPHA:2241
HP:0001627,Abnormal heart morphology,BUD23,orphadata,ORPHA:904
HP:0001627,Abnormal heart morphology,LMNA,orphadata,ORPHA:2348
HP:0001627,Abnormal heart morphology,PMM2,orphadata,ORPHA:79318
HP:0001627,Abnormal heart morphology,FANCE,orphadata,ORPHA:84
HP:0001627,Abnormal heart morphology,FLNA,orphadata,ORPHA:2484
HP:0001627,Abnormal heart morphology,DNAJC30,orphadata,ORPHA:904
HP:0001627,Abnormal heart morphology,SPTB,orphadata,ORPHA:822
HP:0001627,Abnormal heart morphology,RNU4ATAC,orphadata,ORPHA:353298
HP:0001627,Abnormal heart morphology,PNKP,orphadata,ORPHA:1934
HP:0001627,Abnormal heart morphology,FLI1,orphadata,ORPHA:2308
HP:0001627,Abnormal heart morphology,GBA,orphadata,ORPHA:77259
HP:0001627,Abnormal heart morphology,IL17RA,orphadata,ORPHA:1334
HP:0001627,Abnormal heart morphology,SELENON,orphadata,ORPHA:324604
HP:0001627,Abnormal heart morphology,SAA1,orphadata,ORPHA:85445
HP:0001627,Abnormal heart morphology,KLHL41,orphadata,ORPHA:171439
HP:0001627,Abnormal heart morphology,SCN1B,orphadata,ORPHA:1934
HP:0001627,Abnormal heart morphology,MEG3,orphadata,ORPHA:254534
HP:0001627,Abnormal heart morphology,PPP1CB,orphadata,ORPHA:2701
HP:0001627,Abnormal heart morphology,RPS19,orphadata,ORPHA:124
HP:0001627,Abnormal heart morphology,LYST,orphadata,ORPHA:167
HP:0001627,Abnormal heart morphology,HACD1,orphadata,ORPHA:2020
HP:0001627,Abnormal heart morphology,TMEM107,orphadata,ORPHA:564
HP:0001627,Abnormal heart morphology,ADAMTS10,orphadata,ORPHA:3449
HP:0001627,Abnormal heart morphology,PDHA1,orphadata,ORPHA:79243
HP:0001627,Abnormal heart morphology,CACNA1S,orphadata,ORPHA:423
HP:0001627,Abnormal heart morphology,CSPP1,orphadata,ORPHA:475
HP:0001627,Abnormal heart morphology,SLC1A3,orphadata,ORPHA:2131
HP:0001627,Abnormal heart morphology,DNAJB11,orphadata,ORPHA:730
HP:0001627,Abnormal heart morphology,TRNE,orphadata,ORPHA:225
HP:0001627,Abnormal heart morphology,ND6,orphadata,ORPHA:255210
HP:0001627,Abnormal heart morphology,VCL,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,KCNJ5,orphadata,ORPHA:37553
HP:0001627,Abnormal heart morphology,KMT2D,orphadata,ORPHA:2322
HP:0001627,Abnormal heart morphology,HRAS,orphadata,ORPHA:3071
HP:0001627,Abnormal heart morphology,LMNA,orphadata,ORPHA:79474
HP:0001627,Abnormal heart morphology,ACTA1,orphadata,ORPHA:171439
HP:0001627,Abnormal heart morphology,PEX13,orphadata,ORPHA:772
HP:0001627,Abnormal heart morphology,SHH,orphadata,ORPHA:280200
HP:0001627,Abnormal heart morphology,GPX4,orphadata,ORPHA:93317
HP:0001627,Abnormal heart morphology,POLR3A,orphadata,ORPHA:3455
HP:0001627,Abnormal heart morphology,POLR1A,orphadata,ORPHA:1200
HP:0001627,Abnormal heart morphology,HNRNPK,orphadata,ORPHA:352665
HP:0001627,Abnormal heart morphology,GLA,orphadata,ORPHA:324
HP:0001627,Abnormal heart morphology,AFF4,orphadata,ORPHA:444077
HP:0001627,Abnormal heart morphology,SLC19A3,orphadata,ORPHA:255241
HP:0001627,Abnormal heart morphology,BRCA1,orphadata,ORPHA:84
HP:0001627,Abnormal heart morphology,DPM3,orphadata,ORPHA:263494
HP:0001627,Abnormal heart morphology,EFL1,orphadata,ORPHA:811
HP:0001627,Abnormal heart morphology,TPI1,orphadata,ORPHA:868
HP:0001627,Abnormal heart morphology,GAS1,orphadata,ORPHA:280200
HP:0001627,Abnormal heart morphology,ND6,orphadata,ORPHA:550
HP:0001627,Abnormal heart morphology,DRC1,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,HDAC8,orphadata,ORPHA:199
HP:0001627,Abnormal heart morphology,ALDH18A1,orphadata,ORPHA:90348
HP:0001627,Abnormal heart morphology,PURA,orphadata,ORPHA:314655
HP:0001627,Abnormal heart morphology,MKS1,orphadata,ORPHA:220493
HP:0001627,Abnormal heart morphology,SALL4,orphadata,ORPHA:959
HP:0001627,Abnormal heart morphology,RSPRY1,orphadata,ORPHA:457395
HP:0001627,Abnormal heart morphology,PEX7,orphadata,ORPHA:773
HP:0001627,Abnormal heart morphology,RPL10,orphadata,ORPHA:459070
HP:0001627,Abnormal heart morphology,COA8,orphadata,ORPHA:436271
HP:0001627,Abnormal heart morphology,CCNO,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,EVC2,orphadata,ORPHA:289
HP:0001627,Abnormal heart morphology,COX1,orphadata,ORPHA:550
HP:0001627,Abnormal heart morphology,PCNT,orphadata,ORPHA:2637
HP:0001627,Abnormal heart morphology,BICC1,orphadata,ORPHA:730
HP:0001627,Abnormal heart morphology,NAGA,orphadata,ORPHA:79281
HP:0001627,Abnormal heart morphology,PCCB,orphadata,ORPHA:35
HP:0001627,Abnormal heart morphology,STRADA,orphadata,ORPHA:500533
HP:0001627,Abnormal heart morphology,CRKL,orphadata,ORPHA:261330
HP:0001627,Abnormal heart morphology,TREX1,orphadata,ORPHA:247691
HP:0001627,Abnormal heart morphology,MLX,orphadata,ORPHA:3287
HP:0001627,Abnormal heart morphology,NDUFAF3,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,ACADS,orphadata,ORPHA:26792
HP:0001627,Abnormal heart morphology,IFIH1,orphadata,ORPHA:51
HP:0001627,Abnormal heart morphology,SMC3,orphadata,ORPHA:199
HP:0001627,Abnormal heart morphology,TBX4,orphadata,ORPHA:261279
HP:0001627,Abnormal heart morphology,HYMAI,orphadata,ORPHA:99886
HP:0001627,Abnormal heart morphology,TSC1,orphadata,ORPHA:805
HP:0001627,Abnormal heart morphology,IRF6,orphadata,ORPHA:199302
HP:0001627,Abnormal heart morphology,CPLX1,orphadata,ORPHA:280
HP:0001627,Abnormal heart morphology,SLC25A3,orphadata,ORPHA:91130
HP:0001627,Abnormal heart morphology,ALG3,orphadata,ORPHA:79321
HP:0001627,Abnormal heart morphology,STIL,orphadata,ORPHA:93924
HP:0001627,Abnormal heart morphology,TRNF,orphadata,ORPHA:550
HP:0001627,Abnormal heart morphology,PEX6,orphadata,ORPHA:912
HP:0001627,Abnormal heart morphology,RPL27,orphadata,ORPHA:124
HP:0001627,Abnormal heart morphology,CRYAB,orphadata,ORPHA:399058
HP:0001627,Abnormal heart morphology,SIX3,orphadata,ORPHA:93926
HP:0001627,Abnormal heart morphology,RSPH9,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,DSP,orphadata,ORPHA:158687
HP:0001627,Abnormal heart morphology,DYNC2LI1,orphadata,ORPHA:289
HP:0001627,Abnormal heart morphology,ALMS1,orphadata,ORPHA:64
HP:0001627,Abnormal heart morphology,MMACHC,orphadata,ORPHA:79282
HP:0001627,Abnormal heart morphology,NDUFB10,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,MIF,orphadata,ORPHA:85414
HP:0001627,Abnormal heart morphology,PTCH1,orphadata,ORPHA:93926
HP:0001627,Abnormal heart morphology,PRKACA,orphadata,ORPHA:189439
HP:0001627,Abnormal heart morphology,TTC37,orphadata,ORPHA:84064
HP:0001627,Abnormal heart morphology,GATA4,orphadata,ORPHA:99103
HP:0001627,Abnormal heart morphology,KCNA1,orphadata,ORPHA:1934
HP:0001627,Abnormal heart morphology,ZIC2,orphadata,ORPHA:93926
HP:0001627,Abnormal heart morphology,SLC19A2,orphadata,ORPHA:49827
HP:0001627,Abnormal heart morphology,RERE,orphadata,ORPHA:494344
HP:0001627,Abnormal heart morphology,MEFV,orphadata,ORPHA:3243
HP:0001627,Abnormal heart morphology,TCIRG1,orphadata,ORPHA:1782
HP:0001627,Abnormal heart morphology,TRNL1,orphadata,ORPHA:550
HP:0001627,Abnormal heart morphology,DNAJB13,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,GNE,orphadata,ORPHA:602
HP:0001627,Abnormal heart morphology,TIMMDC1,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,METTL27,orphadata,ORPHA:904
HP:0001627,Abnormal heart morphology,MAP3K7,orphadata,ORPHA:3238
HP:0001627,Abnormal heart morphology,PIGN,orphadata,ORPHA:2059
HP:0001627,Abnormal heart morphology,MYH11,orphadata,ORPHA:91387
HP:0001627,Abnormal heart morphology,CEP57,orphadata,ORPHA:1052
HP:0001627,Abnormal heart morphology,PEX16,orphadata,ORPHA:912
HP:0001627,Abnormal heart morphology,PKD1,orphadata,ORPHA:730
HP:0001627,Abnormal heart morphology,ND1,orphadata,ORPHA:255210
HP:0001627,Abnormal heart morphology,ERGIC1,orphadata,ORPHA:1143
HP:0001627,Abnormal heart morphology,PTPN22,orphadata,ORPHA:397
HP:0001627,Abnormal heart morphology,GANAB,orphadata,ORPHA:730
HP:0001627,Abnormal heart morphology,DMD,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,IDS,orphadata,ORPHA:217085
HP:0001627,Abnormal heart morphology,MYPN,orphadata,ORPHA:75249
HP:0001627,Abnormal heart morphology,KDM6A,orphadata,ORPHA:2322
HP:0001627,Abnormal heart morphology,NDUFV2,orphadata,ORPHA:255241
HP:0001627,Abnormal heart morphology,DNAH5,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,ADAR,orphadata,ORPHA:51
HP:0001627,Abnormal heart morphology,NDUFA4,orphadata,ORPHA:255241
HP:0001627,Abnormal heart morphology,ELN,orphadata,ORPHA:904
HP:0001627,Abnormal heart morphology,ZIC2,orphadata,ORPHA:93924
HP:0001627,Abnormal heart morphology,MMP1,orphadata,ORPHA:79408
HP:0001627,Abnormal heart morphology,DNAH9,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,SPAG1,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,SYT1,orphadata,ORPHA:522077
HP:0001627,Abnormal heart morphology,INPP5E,orphadata,ORPHA:220493
HP:0001627,Abnormal heart morphology,SLC4A1,orphadata,ORPHA:822
HP:0001627,Abnormal heart morphology,MSH2,orphadata,ORPHA:144
HP:0001627,Abnormal heart morphology,TNFRSF1A,orphadata,ORPHA:32960
HP:0001627,Abnormal heart morphology,TTR,orphadata,ORPHA:85447
HP:0001627,Abnormal heart morphology,NDUFS7,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,NDUFAF2,orphadata,ORPHA:255241
HP:0001627,Abnormal heart morphology,FKBP6,orphadata,ORPHA:904
HP:0001627,Abnormal heart morphology,BRD4,orphadata,ORPHA:199
HP:0001627,Abnormal heart morphology,CREBBP,orphadata,ORPHA:353281
HP:0001627,Abnormal heart morphology,SRP54,orphadata,ORPHA:811
HP:0001627,Abnormal heart morphology,RAF1,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,DOCK6,orphadata,ORPHA:974
HP:0001627,Abnormal heart morphology,TRNK,orphadata,ORPHA:255210
HP:0001627,Abnormal heart morphology,MYPN,orphadata,ORPHA:154
