Chemical	Chemical_URI	Relationship	Relationship_URI	Gene	Gene_URI
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		KRT19	http://identifiers.org/hgnc.symbol/KRT19
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		MAPK6	http://identifiers.org/hgnc.symbol/MAPK6
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		LIMCH1	http://identifiers.org/hgnc.symbol/LIMCH1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		LPCAT1	http://identifiers.org/hgnc.symbol/LPCAT1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		MAOA	http://identifiers.org/hgnc.symbol/MAOA
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		MXI1	http://identifiers.org/hgnc.symbol/MXI1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		THBD	http://identifiers.org/hgnc.symbol/THBD
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		AQP1	http://identifiers.org/hgnc.symbol/AQP1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		SH3YL1	http://identifiers.org/hgnc.symbol/SH3YL1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		MECOM	http://identifiers.org/hgnc.symbol/MECOM
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		HSPA8	http://identifiers.org/hgnc.symbol/HSPA8
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		IQGAP1	http://identifiers.org/hgnc.symbol/IQGAP1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		CD36	http://identifiers.org/hgnc.symbol/CD36
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		CCN3	http://identifiers.org/hgnc.symbol/CCN3
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		GSTA1	http://identifiers.org/hgnc.symbol/GSTA1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		GALNT3	http://identifiers.org/hgnc.symbol/GALNT3
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		AQP3	http://identifiers.org/hgnc.symbol/AQP3
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		S100A10	http://identifiers.org/hgnc.symbol/S100A10
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		SELENOP	http://identifiers.org/hgnc.symbol/SELENOP
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		ALDH6A1	http://identifiers.org/hgnc.symbol/ALDH6A1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		SLC4A4	http://identifiers.org/hgnc.symbol/SLC4A4
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		DPP4	http://identifiers.org/hgnc.symbol/DPP4
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		NEAT1	http://identifiers.org/hgnc.symbol/NEAT1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		MAN1C1	http://identifiers.org/hgnc.symbol/MAN1C1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		SST	http://identifiers.org/hgnc.symbol/SST
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		GLUL	http://identifiers.org/hgnc.symbol/GLUL
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		FZD5	http://identifiers.org/hgnc.symbol/FZD5
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		PKD1P1	http://identifiers.org/hgnc.symbol/PKD1P1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		SDC2	http://identifiers.org/hgnc.symbol/SDC2
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		ADIRF	http://identifiers.org/hgnc.symbol/ADIRF
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		PPP3CA	http://identifiers.org/hgnc.symbol/PPP3CA
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		MAFB	http://identifiers.org/hgnc.symbol/MAFB
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		BPHL	http://identifiers.org/hgnc.symbol/BPHL
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		HNMT	http://identifiers.org/hgnc.symbol/HNMT
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		PPL	http://identifiers.org/hgnc.symbol/PPL
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		EPCAM	http://identifiers.org/hgnc.symbol/EPCAM
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		SELENBP1	http://identifiers.org/hgnc.symbol/SELENBP1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		TACSTD2	http://identifiers.org/hgnc.symbol/TACSTD2
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		TUBB2A	http://identifiers.org/hgnc.symbol/TUBB2A
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		ZNF395	http://identifiers.org/hgnc.symbol/ZNF395
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		CTSH	http://identifiers.org/hgnc.symbol/CTSH
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		CXADR	http://identifiers.org/hgnc.symbol/CXADR
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		CYP4B1	http://identifiers.org/hgnc.symbol/CYP4B1
quinidine	https://identifiers.org/lincs.smallmolecule:LSM-5109	upregulates		FBXL12	http://identifiers.org/hgnc.symbol/FBXL12
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		ACPP	http://identifiers.org/hgnc.symbol/ACPP
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		MARCKS	http://identifiers.org/hgnc.symbol/MARCKS
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		FAM171A1	http://identifiers.org/hgnc.symbol/FAM171A1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		SCGB2A2	http://identifiers.org/hgnc.symbol/SCGB2A2
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		MPPED2	http://identifiers.org/hgnc.symbol/MPPED2
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		S100A11	http://identifiers.org/hgnc.symbol/S100A11
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		TMSB15A	http://identifiers.org/hgnc.symbol/TMSB15A
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		INHBE	http://identifiers.org/hgnc.symbol/INHBE
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		YTHDF1	http://identifiers.org/hgnc.symbol/YTHDF1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		PSMD10	http://identifiers.org/hgnc.symbol/PSMD10
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		ANPEP	http://identifiers.org/hgnc.symbol/ANPEP
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		SLC35F5	http://identifiers.org/hgnc.symbol/SLC35F5
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		TNIP1	http://identifiers.org/hgnc.symbol/TNIP1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		STC2	http://identifiers.org/hgnc.symbol/STC2
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		OLFM4	http://identifiers.org/hgnc.symbol/OLFM4
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		LAPTM4B	http://identifiers.org/hgnc.symbol/LAPTM4B
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		ASRGL1	http://identifiers.org/hgnc.symbol/ASRGL1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		ME2	http://identifiers.org/hgnc.symbol/ME2
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		SIRT3	http://identifiers.org/hgnc.symbol/SIRT3
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		GMPR	http://identifiers.org/hgnc.symbol/GMPR
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		ARG2	http://identifiers.org/hgnc.symbol/ARG2
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		CEACAM8	http://identifiers.org/hgnc.symbol/CEACAM8
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		EREG	http://identifiers.org/hgnc.symbol/EREG
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		PTCH1	http://identifiers.org/hgnc.symbol/PTCH1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		ORM1	http://identifiers.org/hgnc.symbol/ORM1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		NEFH	http://identifiers.org/hgnc.symbol/NEFH
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		VAV3	http://identifiers.org/hgnc.symbol/VAV3
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		CHEK1	http://identifiers.org/hgnc.symbol/CHEK1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		UFM1	http://identifiers.org/hgnc.symbol/UFM1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		IGFBP2	http://identifiers.org/hgnc.symbol/IGFBP2
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		PLCB4	http://identifiers.org/hgnc.symbol/PLCB4
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		NPY	http://identifiers.org/hgnc.symbol/NPY
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		TSC22D1	http://identifiers.org/hgnc.symbol/TSC22D1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		SLC3A1	http://identifiers.org/hgnc.symbol/SLC3A1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		DHRS2	http://identifiers.org/hgnc.symbol/DHRS2
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		GREB1	http://identifiers.org/hgnc.symbol/GREB1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		SGCB	http://identifiers.org/hgnc.symbol/SGCB
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		CLGN	http://identifiers.org/hgnc.symbol/CLGN
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		FKBP14	http://identifiers.org/hgnc.symbol/FKBP14
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		DHRS7	http://identifiers.org/hgnc.symbol/DHRS7
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		NPTX2	http://identifiers.org/hgnc.symbol/NPTX2
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		WT1	http://identifiers.org/hgnc.symbol/WT1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		LEF1	http://identifiers.org/hgnc.symbol/LEF1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		PRAME	http://identifiers.org/hgnc.symbol/PRAME
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		SCGB1D2	http://identifiers.org/hgnc.symbol/SCGB1D2
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		MSX1	http://identifiers.org/hgnc.symbol/MSX1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		MAP2K5	http://identifiers.org/hgnc.symbol/MAP2K5
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		SCGB2A1	http://identifiers.org/hgnc.symbol/SCGB2A1
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		HOMER2	http://identifiers.org/hgnc.symbol/HOMER2
corticosterone	https://identifiers.org/lincs.smallmolecule:LSM-5436	upregulates		FBXO11	http://identifiers.org/hgnc.symbol/FBXO11
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		PLAC8	http://identifiers.org/hgnc.symbol/PLAC8
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		FABP4	http://identifiers.org/hgnc.symbol/FABP4
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		ZNF281	http://identifiers.org/hgnc.symbol/ZNF281
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		TMEM176B	http://identifiers.org/hgnc.symbol/TMEM176B
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		ACAA2	http://identifiers.org/hgnc.symbol/ACAA2
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		THBS2	http://identifiers.org/hgnc.symbol/THBS2
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		SERPING1	http://identifiers.org/hgnc.symbol/SERPING1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		SERPINB5	http://identifiers.org/hgnc.symbol/SERPINB5
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		GCH1	http://identifiers.org/hgnc.symbol/GCH1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		FABP7	http://identifiers.org/hgnc.symbol/FABP7
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		PLXNC1	http://identifiers.org/hgnc.symbol/PLXNC1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		KIF20A	http://identifiers.org/hgnc.symbol/KIF20A
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		MAN2A1	http://identifiers.org/hgnc.symbol/MAN2A1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		U2AF1	http://identifiers.org/hgnc.symbol/U2AF1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		DAPK1	http://identifiers.org/hgnc.symbol/DAPK1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		ARHGAP32	http://identifiers.org/hgnc.symbol/ARHGAP32
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		GBP2	http://identifiers.org/hgnc.symbol/GBP2
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		TSC22D2	http://identifiers.org/hgnc.symbol/TSC22D2
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		ETS1	http://identifiers.org/hgnc.symbol/ETS1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		HSD17B6	http://identifiers.org/hgnc.symbol/HSD17B6
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		RAD23B	http://identifiers.org/hgnc.symbol/RAD23B
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		MAPRE2	http://identifiers.org/hgnc.symbol/MAPRE2
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		CRABP1	http://identifiers.org/hgnc.symbol/CRABP1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		CD36	http://identifiers.org/hgnc.symbol/CD36
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		ALCAM	http://identifiers.org/hgnc.symbol/ALCAM
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		CRABP2	http://identifiers.org/hgnc.symbol/CRABP2
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		TPD52L1	http://identifiers.org/hgnc.symbol/TPD52L1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		HMGCS2	http://identifiers.org/hgnc.symbol/HMGCS2
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		LBP	http://identifiers.org/hgnc.symbol/LBP
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		STMN2	http://identifiers.org/hgnc.symbol/STMN2
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		INSR	http://identifiers.org/hgnc.symbol/INSR
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		CTSZ	http://identifiers.org/hgnc.symbol/CTSZ
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		CXCL12	http://identifiers.org/hgnc.symbol/CXCL12
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		DCN	http://identifiers.org/hgnc.symbol/DCN
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		GSTA1	http://identifiers.org/hgnc.symbol/GSTA1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		DDX21	http://identifiers.org/hgnc.symbol/DDX21
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		COL10A1	http://identifiers.org/hgnc.symbol/COL10A1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		GNAS	http://identifiers.org/hgnc.symbol/GNAS
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		PLA2G2A	http://identifiers.org/hgnc.symbol/PLA2G2A
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		RTN2	http://identifiers.org/hgnc.symbol/RTN2
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		S100P	http://identifiers.org/hgnc.symbol/S100P
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		CCNA2	http://identifiers.org/hgnc.symbol/CCNA2
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		PDIA3	http://identifiers.org/hgnc.symbol/PDIA3
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		MFAP5	http://identifiers.org/hgnc.symbol/MFAP5
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		SLC16A1	http://identifiers.org/hgnc.symbol/SLC16A1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		ACKR3	http://identifiers.org/hgnc.symbol/ACKR3
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		TIMP3	http://identifiers.org/hgnc.symbol/TIMP3
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		MCOLN1	http://identifiers.org/hgnc.symbol/MCOLN1
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		PTGIS	http://identifiers.org/hgnc.symbol/PTGIS
flurbiprofen	https://identifiers.org/lincs.smallmolecule:LSM-5174	upregulates		CA2	http://identifiers.org/hgnc.symbol/CA2
triamcinolone	https://identifiers.org/lincs.smallmolecule:LSM-5641	upregulates		GNE	http://identifiers.org/hgnc.symbol/GNE
triamcinolone	https://identifiers.org/lincs.smallmolecule:LSM-5641	upregulates		PLAAT3	http://identifiers.org/hgnc.symbol/PLAAT3
triamcinolone	https://identifiers.org/lincs.smallmolecule:LSM-5641	upregulates		EIF5B	http://identifiers.org/hgnc.symbol/EIF5B
triamcinolone	https://identifiers.org/lincs.smallmolecule:LSM-5641	upregulates		UVRAG	http://identifiers.org/hgnc.symbol/UVRAG
triamcinolone	https://identifiers.org/lincs.smallmolecule:LSM-5641	upregulates		ARHGEF7	http://identifiers.org/hgnc.symbol/ARHGEF7
triamcinolone	https://identifiers.org/lincs.smallmolecule:LSM-5641	upregulates		RHOB	http://identifiers.org/hgnc.symbol/RHOB
triamcinolone	https://identifiers.org/lincs.smallmolecule:LSM-5641	upregulates		ESR1	http://identifiers.org/hgnc.symbol/ESR1
triamcinolone	https://identifiers.org/lincs.smallmolecule:LSM-5641	upregulates		IFI30	http://identifiers.org/hgnc.symbol/IFI30
triamcinolone	https://identifiers.org/lincs.smallmolecule:LSM-5641	upregulates		AHNAK	http://identifiers.org/hgnc.symbol/AHNAK
triamcinolone	https://identifiers.org/lincs.smallmolecule:LSM-5641	upregulates		HYOU1	http://identifiers.org/hgnc.symbol/HYOU1
